journal_id,journal_date,posted_date,period,fiscal_year,fiscal_period,source,description,prepared_by,approved_by,status
JE-2024-00972,2024-06-21,2024-06-24,2024-06,FY2025,3,AR,Sales invoice SI-2024-01549,1072,1071,POSTED
JE-2024-00973,2024-06-19,2024-06-21,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01056,1072,1071,POSTED
JE-2024-00974,2024-06-07,2024-06-10,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01057,1072,1071,POSTED
JE-2024-00975,2024-06-07,2024-06-07,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01058,1072,1071,POSTED
JE-2024-00976,2024-06-12,2024-06-14,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01059,1072,1071,POSTED
JE-2024-00977,2024-06-12,2024-06-14,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01060,1072,1071,POSTED
JE-2024-00978,2024-06-06,2024-06-06,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01061,1072,1071,POSTED
JE-2024-00979,2024-06-07,2024-06-07,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01062,1072,1071,POSTED
JE-2024-00980,2024-06-21,2024-06-21,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01063,1072,1071,POSTED
JE-2024-00981,2024-06-11,2024-06-11,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01064,1072,1071,POSTED
JE-2024-00982,2024-06-10,2024-06-11,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01065,1072,1071,POSTED
JE-2024-00983,2024-06-06,2024-06-07,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01066,1072,1071,POSTED
JE-2024-00984,2024-06-11,2024-06-13,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01067,1072,1071,POSTED
JE-2024-00985,2024-05-31,2024-05-31,2024-05,FY2025,2,AP,Purchase invoice PI-2024-01068,1072,1071,POSTED
JE-2024-00986,2024-06-27,2024-06-28,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01069,1072,1071,POSTED
JE-2024-00987,2024-06-07,2024-06-07,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01070,1072,1071,POSTED
JE-2024-00988,2024-06-07,2024-06-07,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01071,1072,1071,POSTED
JE-2024-00989,2024-06-28,2024-06-28,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01072,1072,1071,POSTED
JE-2024-00990,2024-06-14,2024-06-14,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01073,1072,1071,POSTED
JE-2024-00991,2024-06-07,2024-06-07,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01074,1072,1071,POSTED
JE-2024-00992,2024-06-06,2024-06-07,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01075,1072,1071,POSTED
JE-2024-00993,2024-06-14,2024-06-14,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01076,1072,1071,POSTED
JE-2024-00994,2024-06-24,2024-06-25,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01077,1072,1071,POSTED
JE-2024-00995,2024-06-10,2024-06-10,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01078,1072,1071,POSTED
JE-2024-00996,2024-06-27,2024-06-28,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01079,1072,1071,POSTED
JE-2024-00997,2024-06-19,2024-06-19,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01080,1072,1071,POSTED
JE-2024-00998,2024-06-17,2024-06-20,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01081,1072,1071,POSTED
JE-2024-00999,2024-06-14,2024-06-14,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01082,1072,1071,POSTED
JE-2024-01000,2024-06-10,2024-06-11,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01083,1072,1071,POSTED
JE-2024-01001,2024-06-03,2024-06-04,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01084,1072,1071,POSTED
JE-2024-01002,2024-06-28,2024-06-28,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01085,1072,1071,POSTED
JE-2024-01003,2024-06-14,2024-06-14,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01086,1072,1071,POSTED
JE-2024-01004,2024-06-07,2024-06-10,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01087,1072,1071,POSTED
JE-2024-01005,2024-06-19,2024-06-19,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01088,1072,1071,POSTED
JE-2024-01006,2024-06-10,2024-06-13,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01089,1072,1071,POSTED
JE-2024-01007,2024-06-21,2024-06-21,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01090,1072,1071,POSTED
JE-2024-01008,2024-06-21,2024-06-21,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01091,1072,1071,POSTED
JE-2024-01009,2024-06-04,2024-06-05,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01092,1072,1071,POSTED
JE-2024-01010,2024-06-13,2024-06-14,2024-06,FY2025,3,AP,Purchase invoice PI-2024-01093,1072,1071,POSTED
JE-2024-01011,2024-05-22,2024-05-24,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01225,1072,1071,POSTED
JE-2024-01012,2024-04-30,2024-04-30,2024-04,FY2025,1,CASH,Customer receipt SI-2024-01298,1072,1071,POSTED
JE-2024-01013,2024-05-24,2024-05-24,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01305,1072,1071,POSTED
JE-2024-01014,2024-05-14,2024-05-16,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01321,1072,1071,POSTED
JE-2024-01015,2024-05-07,2024-05-10,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01326,1072,1071,POSTED
JE-2024-01016,2024-06-27,2024-06-28,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01347,1072,1071,POSTED
JE-2024-01017,2024-06-14,2024-06-14,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01349,1072,1071,POSTED
JE-2024-01018,2024-06-14,2024-06-14,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01350,1072,1071,POSTED
JE-2024-01019,2024-05-31,2024-05-31,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01361,1072,1071,POSTED
JE-2024-01020,2024-06-06,2024-06-07,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01362,1072,1071,POSTED
JE-2024-01021,2024-05-16,2024-05-17,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01366,1072,1071,POSTED
JE-2024-01022,2024-06-12,2024-06-12,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01367,1072,1071,POSTED
JE-2024-01023,2024-05-20,2024-05-20,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01377,1072,1071,POSTED
JE-2024-01024,2024-06-11,2024-06-11,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01379,1072,1071,POSTED
JE-2024-01025,2024-06-07,2024-06-07,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01382,1072,1071,POSTED
JE-2024-01026,2024-06-06,2024-06-07,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01383,1072,1071,POSTED
JE-2024-01027,2024-06-19,2024-06-20,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01389,1072,1071,POSTED
JE-2024-01028,2024-05-17,2024-05-20,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01395,1072,1071,POSTED
JE-2024-01029,2024-05-09,2024-05-09,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01397,1072,1071,POSTED
JE-2024-01030,2024-06-28,2024-07-01,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01398,1072,1071,POSTED
JE-2024-01031,2024-05-30,2024-05-31,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01400,1072,1071,POSTED
JE-2024-01032,2024-06-27,2024-06-28,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01405,1072,1071,POSTED
JE-2024-01033,2024-05-24,2024-05-24,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01409,1072,1071,POSTED
JE-2024-01034,2024-06-07,2024-06-07,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01412,1072,1071,POSTED
JE-2024-01035,2024-06-20,2024-06-20,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01415,1072,1071,POSTED
JE-2024-01036,2024-06-12,2024-06-14,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01419,1072,1071,POSTED
JE-2024-01037,2024-06-07,2024-06-07,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01422,1072,1071,POSTED
JE-2024-01038,2024-05-24,2024-05-24,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01424,1072,1071,POSTED
JE-2024-01039,2024-05-23,2024-05-24,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01425,1072,1071,POSTED
JE-2024-01040,2024-06-27,2024-06-28,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01428,1072,1071,POSTED
JE-2024-01041,2024-06-13,2024-06-14,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01429,1072,1071,POSTED
JE-2024-01042,2024-06-03,2024-06-03,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01430,1072,1071,POSTED
JE-2024-01043,2024-05-23,2024-05-24,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01432,1072,1071,POSTED
JE-2024-01044,2024-06-28,2024-06-28,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01433,1072,1071,POSTED
JE-2024-01045,2024-05-31,2024-06-03,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01437,1072,1071,POSTED
JE-2024-01046,2024-06-14,2024-06-17,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01440,1072,1071,POSTED
JE-2024-01047,2024-06-24,2024-06-25,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01442,1072,1071,POSTED
JE-2024-01048,2024-06-07,2024-06-07,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01443,1072,1071,POSTED
JE-2024-01049,2024-06-28,2024-06-28,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01446,1072,1071,POSTED
JE-2024-01050,2024-05-31,2024-06-03,2024-05,FY2025,2,CASH,Customer receipt SI-2024-01460,1072,1071,POSTED
JE-2024-01051,2024-06-11,2024-06-13,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01462,1072,1071,POSTED
JE-2024-01052,2024-06-04,2024-06-04,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01465,1072,1071,POSTED
JE-2024-01053,2024-06-28,2024-06-28,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01468,1072,1071,POSTED
JE-2024-01054,2024-06-07,2024-06-07,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01470,1072,1071,POSTED
JE-2024-01055,2024-06-14,2024-06-17,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01475,1072,1071,POSTED
JE-2024-01056,2024-06-20,2024-06-21,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01477,1072,1071,POSTED
JE-2024-01057,2024-06-14,2024-06-14,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01478,1072,1071,POSTED
JE-2024-01058,2024-06-14,2024-06-14,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01479,1072,1071,POSTED
JE-2024-01059,2024-06-28,2024-06-28,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01481,1072,1071,POSTED
JE-2024-01060,2024-06-07,2024-06-10,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01482,1072,1071,POSTED
JE-2024-01061,2024-06-28,2024-06-28,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01484,1072,1071,POSTED
JE-2024-01062,2024-06-20,2024-06-20,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01489,1072,1071,POSTED
JE-2024-01063,2024-06-28,2024-06-28,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01509,1072,1071,POSTED
JE-2024-01064,2024-06-25,2024-06-28,2024-06,FY2025,3,CASH,Customer receipt SI-2024-01546,1072,1071,POSTED
JE-2024-01065,2024-06-07,2024-06-07,2024-06,FY2025,3,CASH,Supplier payment PI-2024-00940,1072,1071,POSTED
JE-2024-01066,2024-06-14,2024-06-14,2024-06,FY2025,3,CASH,Supplier payment PI-2024-00982,1072,1071,POSTED
JE-2024-01067,2024-06-21,2024-06-21,2024-06,FY2025,3,CASH,Supplier payment PI-2024-00983,1072,1071,POSTED
JE-2024-01068,2024-06-14,2024-06-14,2024-06,FY2025,3,CASH,Supplier payment PI-2024-00986,1072,1071,POSTED
JE-2024-01069,2024-06-03,2024-06-03,2024-06,FY2025,3,CASH,Supplier payment PI-2024-00987,1072,1071,POSTED
JE-2024-01070,2024-05-31,2024-05-31,2024-05,FY2025,2,CASH,Supplier payment PI-2024-00994,1072,1071,POSTED
JE-2024-01071,2024-05-31,2024-06-03,2024-05,FY2025,2,CASH,Supplier payment PI-2024-00996,1072,1071,POSTED
JE-2024-01072,2024-06-07,2024-06-07,2024-06,FY2025,3,CASH,Supplier payment PI-2024-00997,1072,1071,POSTED
JE-2024-01073,2024-06-28,2024-06-28,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01002,1072,1071,POSTED
JE-2024-01074,2024-06-11,2024-06-14,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01007,1072,1071,POSTED
JE-2024-01075,2024-06-06,2024-06-07,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01011,1072,1071,POSTED
JE-2024-01076,2024-06-21,2024-06-21,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01014,1072,1071,POSTED
JE-2024-01077,2024-06-27,2024-06-27,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01018,1072,1071,POSTED
JE-2024-01078,2024-06-14,2024-06-14,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01019,1072,1071,POSTED
JE-2024-01079,2024-06-07,2024-06-10,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01021,1072,1071,POSTED
JE-2024-01080,2024-06-17,2024-06-17,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01023,1072,1071,POSTED
JE-2024-01081,2024-06-12,2024-06-14,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01029,1072,1071,POSTED
JE-2024-01082,2024-06-28,2024-06-28,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01030,1072,1071,POSTED
JE-2024-01083,2024-06-12,2024-06-13,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01033,1072,1071,POSTED
JE-2024-01084,2024-06-25,2024-06-25,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01038,1072,1071,POSTED
JE-2024-01085,2024-06-28,2024-06-28,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01042,1072,1071,POSTED
JE-2024-01086,2024-06-18,2024-06-21,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01044,1072,1071,POSTED
JE-2024-01087,2024-06-26,2024-06-28,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01045,1072,1071,POSTED
JE-2024-01088,2024-06-14,2024-06-14,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01046,1072,1071,POSTED
JE-2024-01089,2024-06-05,2024-06-05,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01047,1072,1071,POSTED
JE-2024-01090,2024-05-31,2024-05-31,2024-05,FY2025,2,CASH,Supplier payment PI-2024-01048,1072,1071,POSTED
JE-2024-01091,2024-06-05,2024-06-07,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01049,1072,1071,POSTED
JE-2024-01092,2024-06-07,2024-06-07,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01050,1072,1071,POSTED
JE-2024-01093,2024-06-14,2024-06-14,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01051,1072,1071,POSTED
JE-2024-01094,2024-06-14,2024-06-14,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01053,1072,1071,POSTED
JE-2024-01095,2024-06-17,2024-06-17,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01054,1072,1071,POSTED
JE-2024-01096,2024-06-13,2024-06-13,2024-06,FY2025,3,CASH,Supplier payment PI-2024-01055,1072,1071,POSTED
JE-2024-01097,2024-06-28,2024-06-28,2024-06,FY2025,3,PAYROLL,Payroll June 2024,1072,1071,POSTED
JE-2024-01098,2024-06-30,2024-07-01,2024-06,FY2025,3,GENERAL,Depreciation Jun 2024,1072,1071,POSTED
JE-2024-01099,2024-06-30,2024-07-03,2024-06,FY2025,3,GENERAL,Bank charges and interest Jun 2024,1072,1071,POSTED
JE-2024-01100,2024-07-05,2024-07-05,2024-07,FY2025,4,AR,Sales invoice SI-2024-01550,1072,1071,POSTED
JE-2024-01101,2024-07-25,2024-07-25,2024-07,FY2025,4,AR,Sales invoice SI-2024-01551,1072,1071,POSTED
JE-2024-01102,2024-07-26,2024-07-29,2024-07,FY2025,4,AR,Sales invoice SI-2024-01552,1072,1071,POSTED
JE-2024-01103,2024-07-26,2024-07-26,2024-07,FY2025,4,AR,Sales invoice SI-2024-01553,1072,1071,POSTED
JE-2024-01104,2024-07-10,2024-07-12,2024-07,FY2025,4,AR,Sales invoice SI-2024-01554,1072,1071,POSTED
JE-2024-01105,2024-07-16,2024-07-19,2024-07,FY2025,4,AR,Sales invoice SI-2024-01555,1072,1071,POSTED
JE-2024-01106,2024-07-02,2024-07-02,2024-07,FY2025,4,AR,Sales invoice SI-2024-01556,1072,1071,POSTED
JE-2024-01107,2024-07-01,2024-07-02,2024-07,FY2025,4,AR,Sales invoice SI-2024-01557,1072,1071,POSTED
JE-2024-01108,2024-07-09,2024-07-10,2024-07,FY2025,4,AR,Sales invoice SI-2024-01558,1072,1071,POSTED
JE-2024-01109,2024-07-09,2024-07-10,2024-07,FY2025,4,AR,Sales invoice SI-2024-01559,1072,1071,POSTED
JE-2024-01110,2024-07-19,2024-07-19,2024-07,FY2025,4,AR,Sales invoice SI-2024-01560,1072,1071,POSTED
JE-2024-01111,2024-07-23,2024-07-26,2024-07,FY2025,4,AR,Sales invoice SI-2024-01561,1072,1071,POSTED
JE-2024-01112,2024-07-26,2024-07-26,2024-07,FY2025,4,AR,Sales invoice SI-2024-01562,1072,1071,POSTED
JE-2024-01113,2024-07-19,2024-07-19,2024-07,FY2025,4,AR,Sales invoice SI-2024-01563,1072,1071,POSTED
JE-2024-01114,2024-07-26,2024-07-29,2024-07,FY2025,4,AR,Sales invoice SI-2024-01564,1072,1071,POSTED
JE-2024-01115,2024-07-11,2024-07-12,2024-07,FY2025,4,AR,Sales invoice SI-2024-01565,1072,1071,POSTED
JE-2024-01116,2024-07-03,2024-07-05,2024-07,FY2025,4,AR,Sales invoice SI-2024-01566,1072,1071,POSTED
JE-2024-01117,2024-07-23,2024-07-25,2024-07,FY2025,4,AR,Sales invoice SI-2024-01567,1072,1071,POSTED
JE-2024-01118,2024-07-18,2024-07-19,2024-07,FY2025,4,AR,Sales invoice SI-2024-01568,1072,1071,POSTED
JE-2024-01119,2024-07-19,2024-07-19,2024-07,FY2025,4,AR,Sales invoice SI-2024-01569,1072,1071,POSTED
JE-2024-01120,2024-07-01,2024-07-01,2024-07,FY2025,4,AR,Sales invoice SI-2024-01570,1072,1071,POSTED
JE-2024-01121,2024-07-19,2024-07-19,2024-07,FY2025,4,AR,Sales invoice SI-2024-01571,1072,1071,POSTED
JE-2024-01122,2024-07-05,2024-07-05,2024-07,FY2025,4,AR,Sales invoice SI-2024-01572,1072,1071,POSTED
JE-2024-01123,2024-07-25,2024-07-25,2024-07,FY2025,4,AR,Sales invoice SI-2024-01573,1072,1071,POSTED
JE-2024-01124,2024-07-02,2024-07-05,2024-07,FY2025,4,AR,Sales invoice SI-2024-01574,1072,1071,POSTED
JE-2024-01125,2024-07-19,2024-07-22,2024-07,FY2025,4,AR,Sales invoice SI-2024-01575,1072,1071,POSTED
JE-2024-01126,2024-07-08,2024-07-10,2024-07,FY2025,4,AR,Sales invoice SI-2024-01576,1072,1071,POSTED
JE-2024-01127,2024-07-10,2024-07-10,2024-07,FY2025,4,AR,Sales invoice SI-2024-01577,1072,1071,POSTED
JE-2024-01128,2024-07-26,2024-07-29,2024-07,FY2025,4,AR,Sales invoice SI-2024-01578,1072,1071,POSTED
JE-2024-01129,2024-07-15,2024-07-17,2024-07,FY2025,4,AR,Sales invoice SI-2024-01579,1072,1071,POSTED
JE-2024-01130,2024-07-19,2024-07-22,2024-07,FY2025,4,AR,Sales invoice SI-2024-01580,1072,1071,POSTED
JE-2024-01131,2024-07-26,2024-07-26,2024-07,FY2025,4,AR,Sales invoice SI-2024-01581,1072,1071,POSTED
JE-2024-01132,2024-07-18,2024-07-19,2024-07,FY2025,4,AR,Sales invoice SI-2024-01582,1072,1071,POSTED
JE-2024-01133,2024-07-19,2024-07-19,2024-07,FY2025,4,AR,Sales invoice SI-2024-01583,1072,1071,POSTED
JE-2024-01134,2024-07-05,2024-07-05,2024-07,FY2025,4,AR,Sales invoice SI-2024-01584,1072,1071,POSTED
JE-2024-01135,2024-07-05,2024-07-05,2024-07,FY2025,4,AR,Sales invoice SI-2024-01585,1072,1071,POSTED
JE-2024-01136,2024-07-29,2024-07-31,2024-07,FY2025,4,AR,Sales invoice SI-2024-01586,1072,1071,POSTED
JE-2024-01137,2024-07-19,2024-07-22,2024-07,FY2025,4,AR,Sales invoice SI-2024-01587,1072,1071,POSTED
JE-2024-01138,2024-07-19,2024-07-19,2024-07,FY2025,4,AR,Sales invoice SI-2024-01588,1072,1071,POSTED
JE-2024-01139,2024-07-02,2024-07-02,2024-07,FY2025,4,AR,Sales invoice SI-2024-01589,1072,1071,POSTED
JE-2024-01140,2024-07-26,2024-07-29,2024-07,FY2025,4,AR,Sales invoice SI-2024-01590,1072,1071,POSTED
JE-2024-01141,2024-07-19,2024-07-19,2024-07,FY2025,4,AR,Sales invoice SI-2024-01591,1072,1071,POSTED
JE-2024-01142,2024-07-31,2024-08-02,2024-07,FY2025,4,AR,Sales invoice SI-2024-01592,1072,1071,POSTED
JE-2024-01143,2024-07-01,2024-07-03,2024-07,FY2025,4,AR,Sales invoice SI-2024-01593,1072,1071,POSTED
JE-2024-01144,2024-07-02,2024-07-03,2024-07,FY2025,4,AR,Sales invoice SI-2024-01594,1072,1071,POSTED
JE-2024-01145,2024-07-26,2024-07-26,2024-07,FY2025,4,AR,Sales invoice SI-2024-01595,1072,1071,POSTED
JE-2024-01146,2024-07-02,2024-07-02,2024-07,FY2025,4,AR,Sales invoice SI-2024-01596,1072,1071,POSTED
JE-2024-01147,2024-07-15,2024-07-16,2024-07,FY2025,4,AR,Sales invoice SI-2024-01597,1072,1071,POSTED
JE-2024-01148,2024-07-26,2024-07-26,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01094,1072,1071,POSTED
JE-2024-01149,2024-07-23,2024-07-25,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01095,1072,1071,POSTED
JE-2024-01150,2024-07-08,2024-07-11,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01096,1072,1071,POSTED
JE-2024-01151,2024-07-05,2024-07-05,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01097,1072,1071,POSTED
JE-2024-01152,2024-07-05,2024-07-05,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01098,1072,1071,POSTED
JE-2024-01153,2024-07-15,2024-07-18,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01099,1072,1071,POSTED
JE-2024-01154,2024-07-10,2024-07-12,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01100,1072,1071,POSTED
JE-2024-01155,2024-07-18,2024-07-18,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01101,1072,1071,POSTED
JE-2024-01156,2024-07-09,2024-07-10,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01102,1072,1071,POSTED
JE-2024-01157,2024-07-26,2024-07-26,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01103,1072,1071,POSTED
JE-2024-01158,2024-07-24,2024-07-25,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01104,1072,1071,POSTED
JE-2024-01159,2024-07-05,2024-07-05,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01105,1072,1071,POSTED
JE-2024-01160,2024-07-31,2024-08-02,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01106,1072,1071,POSTED
JE-2024-01161,2024-07-30,2024-08-02,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01107,1072,1071,POSTED
JE-2024-01162,2024-07-12,2024-07-12,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01108,1072,1071,POSTED
JE-2024-01163,2024-07-05,2024-07-05,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01109,1072,1071,POSTED
JE-2024-01164,2024-07-05,2024-07-05,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01110,1072,1071,POSTED
JE-2024-01165,2024-07-05,2024-07-05,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01111,1072,1071,POSTED
JE-2024-01166,2024-07-01,2024-07-04,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01112,1072,1071,POSTED
JE-2024-01167,2024-07-19,2024-07-19,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01113,1072,1071,POSTED
JE-2024-01168,2024-07-24,2024-07-26,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01114,1072,1071,POSTED
JE-2024-01169,2024-07-19,2024-07-22,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01115,1072,1071,POSTED
JE-2024-01170,2024-07-05,2024-07-08,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01116,1072,1071,POSTED
JE-2024-01171,2024-07-11,2024-07-12,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01117,1072,1071,POSTED
JE-2024-01172,2024-07-31,2024-08-02,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01118,1072,1071,POSTED
JE-2024-01173,2024-07-18,2024-07-18,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01119,1072,1071,POSTED
JE-2024-01174,2024-07-08,2024-07-11,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01120,1072,1071,POSTED
JE-2024-01175,2024-07-11,2024-07-11,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01121,1072,1071,POSTED
JE-2024-01176,2024-07-17,2024-07-19,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01122,1072,1071,POSTED
JE-2024-01177,2024-07-29,2024-07-30,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01123,1072,1071,POSTED
JE-2024-01178,2024-07-31,2024-07-31,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01124,1072,1071,POSTED
JE-2024-01179,2024-07-17,2024-07-19,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01125,1072,1071,POSTED
JE-2024-01180,2024-07-26,2024-07-26,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01126,1072,1071,POSTED
JE-2024-01181,2024-07-01,2024-07-04,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01127,1072,1071,POSTED
JE-2024-01182,2024-07-09,2024-07-09,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01128,1072,1071,POSTED
JE-2024-01183,2024-07-03,2024-07-03,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01129,1072,1071,POSTED
JE-2024-01184,2024-07-08,2024-07-09,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01130,1072,1071,POSTED
JE-2024-01185,2024-07-19,2024-07-19,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01131,1072,1071,POSTED
JE-2024-01186,2024-07-03,2024-07-05,2024-07,FY2025,4,AP,Purchase invoice PI-2024-01132,1072,1071,POSTED
