budget_id,fiscal_year,fiscal_period,account_code,cost_centre_code,budget_amount_gbp,status,version
1386,FY2025,5,6000,CC600,21800.0,APPROVED,v2
1387,FY2025,5,6010,CC100,2000.0,APPROVED,v2
1388,FY2025,5,6010,CC200,5950.0,APPROVED,v2
1389,FY2025,5,6010,CC210,5200.0,APPROVED,v2
1390,FY2025,5,6010,CC220,3050.0,APPROVED,v2
1391,FY2025,5,6010,CC300,7800.0,APPROVED,v2
1392,FY2025,5,6010,CC400,7150.0,APPROVED,v2
1393,FY2025,5,6010,CC500,3150.0,APPROVED,v2
1394,FY2025,5,6010,CC600,3100.0,APPROVED,v2
1395,FY2025,5,6020,CC100,500.0,APPROVED,v2
1396,FY2025,5,6020,CC200,1550.0,APPROVED,v2
1397,FY2025,5,6020,CC210,1800.0,APPROVED,v2
1398,FY2025,5,6020,CC220,800.0,APPROVED,v2
1399,FY2025,5,6020,CC300,2200.0,APPROVED,v2
1400,FY2025,5,6020,CC400,1950.0,APPROVED,v2
1401,FY2025,5,6020,CC500,900.0,APPROVED,v2
1402,FY2025,5,6020,CC600,900.0,APPROVED,v2
1403,FY2025,5,6210,CC100,4150.0,APPROVED,v2
1404,FY2025,5,6210,CC220,700.0,APPROVED,v2
1405,FY2025,5,6300,CC600,3450.0,APPROVED,v2
1406,FY2025,5,6310,CC600,8100.0,APPROVED,v2
1407,FY2025,5,6320,CC100,1400.0,APPROVED,v2
1408,FY2025,5,6320,CC500,2500.0,APPROVED,v2
1409,FY2025,5,6400,CC200,1350.0,APPROVED,v2
1410,FY2025,5,6400,CC220,5900.0,APPROVED,v2
1411,FY2025,5,6500,CC500,950.0,APPROVED,v2
1412,FY2025,5,6600,CC100,19950.0,APPROVED,v2
1413,FY2025,5,6900,CC220,2800.0,APPROVED,v2
1414,FY2025,5,6900,CC300,-700.0,APPROVED,v2
1415,FY2025,6,4000,CC200,244600.0,APPROVED,v2
1416,FY2025,6,4000,CC210,60050.0,APPROVED,v2
1417,FY2025,6,4010,CC220,200750.0,APPROVED,v2
1418,FY2025,6,4020,CC200,35650.0,APPROVED,v2
1419,FY2025,6,4020,CC210,10550.0,APPROVED,v2
1420,FY2025,6,4020,CC220,71600.0,APPROVED,v2
1421,FY2025,6,4030,CC200,11900.0,APPROVED,v2
1422,FY2025,6,4030,CC210,13950.0,APPROVED,v2
1423,FY2025,6,5000,CC300,160850.0,APPROVED,v2
1424,FY2025,6,5000,CC400,50800.0,APPROVED,v2
1425,FY2025,6,5010,CC300,10850.0,APPROVED,v2
1426,FY2025,6,5020,CC400,12300.0,APPROVED,v2
1427,FY2025,6,6000,CC100,14850.0,APPROVED,v2
1428,FY2025,6,6000,CC200,39550.0,APPROVED,v2
1429,FY2025,6,6000,CC210,41800.0,APPROVED,v2
1430,FY2025,6,6000,CC220,19150.0,APPROVED,v2
1431,FY2025,6,6000,CC300,49500.0,APPROVED,v2
1432,FY2025,6,6000,CC400,51000.0,APPROVED,v2
1433,FY2025,6,6000,CC500,24300.0,APPROVED,v2
1434,FY2025,6,6000,CC600,21700.0,APPROVED,v2
1435,FY2025,6,6010,CC100,1800.0,APPROVED,v2
1436,FY2025,6,6010,CC200,5450.0,APPROVED,v2
1437,FY2025,6,6010,CC210,6500.0,APPROVED,v2
1438,FY2025,6,6010,CC220,2750.0,APPROVED,v2
1439,FY2025,6,6010,CC300,7600.0,APPROVED,v2
1440,FY2025,6,6010,CC400,6750.0,APPROVED,v2
1441,FY2025,6,6010,CC500,3150.0,APPROVED,v2
1442,FY2025,6,6010,CC600,3200.0,APPROVED,v2
1443,FY2025,6,6020,CC100,600.0,APPROVED,v2
1444,FY2025,6,6020,CC200,1750.0,APPROVED,v2
1445,FY2025,6,6020,CC210,1550.0,APPROVED,v2
1446,FY2025,6,6020,CC220,800.0,APPROVED,v2
1447,FY2025,6,6020,CC300,2000.0,APPROVED,v2
1448,FY2025,6,6020,CC400,1950.0,APPROVED,v2
1449,FY2025,6,6020,CC500,1050.0,APPROVED,v2
1450,FY2025,6,6020,CC600,800.0,APPROVED,v2
1451,FY2025,6,6040,CC100,6700.0,APPROVED,v2
1452,FY2025,6,6100,CC100,1200.0,APPROVED,v2
1453,FY2025,6,6110,CC100,7750.0,APPROVED,v2
1454,FY2025,6,6120,CC100,1200.0,APPROVED,v2
1455,FY2025,6,6140,CC300,3500.0,APPROVED,v2
1456,FY2025,6,6210,CC200,12950.0,APPROVED,v2
1457,FY2025,6,6220,CC220,3550.0,APPROVED,v2
1458,FY2025,6,6300,CC600,3000.0,APPROVED,v2
1459,FY2025,6,6310,CC600,850.0,APPROVED,v2
1460,FY2025,6,6320,CC100,1200.0,APPROVED,v2
1461,FY2025,6,6320,CC500,2200.0,APPROVED,v2
1462,FY2025,6,6400,CC220,4700.0,APPROVED,v2
1463,FY2025,6,6500,CC500,1300.0,APPROVED,v2
1464,FY2025,6,6510,CC500,3650.0,APPROVED,v2
1465,FY2025,6,6600,CC100,20950.0,APPROVED,v2
1466,FY2025,6,6900,CC220,6000.0,APPROVED,v2
1467,FY2025,6,6900,CC300,-800.0,APPROVED,v2
1468,FY2025,6,6900,CC400,-2600.0,APPROVED,v2
1469,FY2025,7,4000,CC200,209000.0,APPROVED,v2
1470,FY2025,7,4000,CC210,33500.0,APPROVED,v2
1471,FY2025,7,4010,CC220,353850.0,APPROVED,v2
1472,FY2025,7,4020,CC210,8200.0,APPROVED,v2
1473,FY2025,7,4020,CC220,14850.0,APPROVED,v2
1474,FY2025,7,4030,CC200,17250.0,APPROVED,v2
1475,FY2025,7,4030,CC210,81850.0,APPROVED,v2
1476,FY2025,7,5000,CC300,53150.0,APPROVED,v2
1477,FY2025,7,5000,CC400,103700.0,APPROVED,v2
1478,FY2025,7,5010,CC300,22150.0,APPROVED,v2
1479,FY2025,7,5020,CC400,12400.0,APPROVED,v2
1480,FY2025,7,6000,CC100,16400.0,APPROVED,v2
1481,FY2025,7,6000,CC200,43200.0,APPROVED,v2
1482,FY2025,7,6000,CC210,37900.0,APPROVED,v2
1483,FY2025,7,6000,CC220,21750.0,APPROVED,v2
1484,FY2025,7,6000,CC300,48550.0,APPROVED,v2
1485,FY2025,7,6000,CC400,49450.0,APPROVED,v2
1486,FY2025,7,6000,CC500,26250.0,APPROVED,v2
1487,FY2025,7,6000,CC600,19950.0,APPROVED,v2
1488,FY2025,7,6010,CC100,2450.0,APPROVED,v2
1489,FY2025,7,6010,CC200,6350.0,APPROVED,v2
1490,FY2025,7,6010,CC210,5300.0,APPROVED,v2
1491,FY2025,7,6010,CC220,2600.0,APPROVED,v2
1492,FY2025,7,6010,CC300,6750.0,APPROVED,v2
1493,FY2025,7,6010,CC400,6400.0,APPROVED,v2
1494,FY2025,7,6010,CC500,3650.0,APPROVED,v2
1495,FY2025,7,6010,CC600,2750.0,APPROVED,v2
1496,FY2025,7,6020,CC100,650.0,APPROVED,v2
1497,FY2025,7,6020,CC200,1500.0,APPROVED,v2
1498,FY2025,7,6020,CC210,1600.0,APPROVED,v2
1499,FY2025,7,6020,CC220,850.0,APPROVED,v2
1500,FY2025,7,6020,CC300,2100.0,APPROVED,v2
1501,FY2025,7,6020,CC400,2050.0,APPROVED,v2
1502,FY2025,7,6020,CC500,1050.0,APPROVED,v2
1503,FY2025,7,6020,CC600,800.0,APPROVED,v2
1504,FY2025,7,6040,CC100,550.0,APPROVED,v2
1505,FY2025,7,6120,CC100,2000.0,APPROVED,v2
1506,FY2025,7,6120,CC300,2250.0,APPROVED,v2
1507,FY2025,7,6120,CC400,1550.0,APPROVED,v2
1508,FY2025,7,6130,CC100,3050.0,APPROVED,v2
1509,FY2025,7,6140,CC400,1050.0,APPROVED,v2
1510,FY2025,7,6200,CC300,950.0,APPROVED,v2
1511,FY2025,7,6220,CC220,2000.0,APPROVED,v2
1512,FY2025,7,6300,CC600,6950.0,APPROVED,v2
1513,FY2025,7,6310,CC600,5150.0,APPROVED,v2
1514,FY2025,7,6400,CC200,4600.0,APPROVED,v2
1515,FY2025,7,6400,CC220,3750.0,APPROVED,v2
1516,FY2025,7,6510,CC500,4050.0,APPROVED,v2
1517,FY2025,7,6520,CC500,500.0,APPROVED,v2
1518,FY2025,7,6600,CC100,19750.0,APPROVED,v2
1519,FY2025,7,6900,CC220,5950.0,APPROVED,v2
1520,FY2025,7,6900,CC300,-2400.0,APPROVED,v2
1521,FY2025,8,4000,CC200,117100.0,APPROVED,v2
1522,FY2025,8,4000,CC210,112600.0,APPROVED,v2
1523,FY2025,8,4010,CC220,184000.0,APPROVED,v2
1524,FY2025,8,4020,CC200,18800.0,APPROVED,v2
1525,FY2025,8,4020,CC220,13650.0,APPROVED,v2
1526,FY2025,8,4030,CC200,111250.0,APPROVED,v2
1527,FY2025,8,5000,CC300,47350.0,APPROVED,v2
1528,FY2025,8,5000,CC400,137150.0,APPROVED,v2
1529,FY2025,8,5010,CC300,32550.0,APPROVED,v2
1530,FY2025,8,5020,CC400,4800.0,APPROVED,v2
1531,FY2025,8,6000,CC100,20550.0,APPROVED,v2
1532,FY2025,8,6000,CC200,37150.0,APPROVED,v2
1533,FY2025,8,6000,CC210,42700.0,APPROVED,v2
1534,FY2025,8,6000,CC220,19400.0,APPROVED,v2
1535,FY2025,8,6000,CC300,50900.0,APPROVED,v2
1536,FY2025,8,6000,CC400,47250.0,APPROVED,v2
1537,FY2025,8,6000,CC500,29650.0,APPROVED,v2
1538,FY2025,8,6000,CC600,20700.0,APPROVED,v2
1539,FY2025,8,6010,CC100,2550.0,APPROVED,v2
1540,FY2025,8,6010,CC200,5750.0,APPROVED,v2
1541,FY2025,8,6010,CC210,5700.0,APPROVED,v2
1542,FY2025,8,6010,CC220,2950.0,APPROVED,v2
1543,FY2025,8,6010,CC300,7600.0,APPROVED,v2
1544,FY2025,8,6010,CC400,7400.0,APPROVED,v2
1545,FY2025,8,6010,CC500,3900.0,APPROVED,v2
1546,FY2025,8,6010,CC600,3000.0,APPROVED,v2
1547,FY2025,8,6020,CC100,750.0,APPROVED,v2
1548,FY2025,8,6020,CC200,1700.0,APPROVED,v2
1549,FY2025,8,6020,CC210,1750.0,APPROVED,v2
1550,FY2025,8,6020,CC220,700.0,APPROVED,v2
1551,FY2025,8,6020,CC300,2150.0,APPROVED,v2
1552,FY2025,8,6020,CC400,1900.0,APPROVED,v2
1553,FY2025,8,6020,CC500,1050.0,APPROVED,v2
1554,FY2025,8,6020,CC600,850.0,APPROVED,v2
1555,FY2025,8,6040,CC100,1150.0,APPROVED,v2
1556,FY2025,8,6100,CC100,1150.0,APPROVED,v2
1557,FY2025,8,6120,CC300,2800.0,APPROVED,v2
1558,FY2025,8,6120,CC400,650.0,APPROVED,v2
1559,FY2025,8,6130,CC100,900.0,APPROVED,v2
1560,FY2025,8,6140,CC300,2650.0,APPROVED,v2
1561,FY2025,8,6200,CC210,3000.0,APPROVED,v2
1562,FY2025,8,6200,CC300,4650.0,APPROVED,v2
1563,FY2025,8,6210,CC210,4750.0,APPROVED,v2
1564,FY2025,8,6210,CC500,2700.0,APPROVED,v2
1565,FY2025,8,6220,CC200,1200.0,APPROVED,v2
1566,FY2025,8,6310,CC600,3650.0,APPROVED,v2
1567,FY2025,8,6510,CC500,1950.0,APPROVED,v2
1568,FY2025,8,6600,CC100,20000.0,APPROVED,v2
1569,FY2025,8,6900,CC220,8150.0,APPROVED,v2
1570,FY2025,9,4000,CC200,240200.0,APPROVED,v2
1571,FY2025,9,4000,CC210,23400.0,APPROVED,v2
1572,FY2025,9,4010,CC220,140700.0,APPROVED,v2
1573,FY2025,9,4020,CC200,41200.0,APPROVED,v2
1574,FY2025,9,4020,CC210,17900.0,APPROVED,v2
1575,FY2025,9,4020,CC220,135150.0,APPROVED,v2
1576,FY2025,9,4030,CC200,26150.0,APPROVED,v2
1577,FY2025,9,4030,CC210,52350.0,APPROVED,v2
1578,FY2025,9,5000,CC300,101450.0,APPROVED,v2
1579,FY2025,9,5000,CC400,52650.0,APPROVED,v2
1580,FY2025,9,5010,CC300,3850.0,APPROVED,v2
1581,FY2025,9,5020,CC400,13700.0,APPROVED,v2
1582,FY2025,9,6000,CC100,18450.0,APPROVED,v2
1583,FY2025,9,6000,CC200,40850.0,APPROVED,v2
1584,FY2025,9,6000,CC210,45350.0,APPROVED,v2
1585,FY2025,9,6000,CC220,21300.0,APPROVED,v2
1586,FY2025,9,6000,CC300,50700.0,APPROVED,v2
1587,FY2025,9,6000,CC400,49700.0,APPROVED,v2
1588,FY2025,9,6000,CC500,24850.0,APPROVED,v2
1589,FY2025,9,6000,CC600,21000.0,APPROVED,v2
1590,FY2025,9,6010,CC100,2600.0,APPROVED,v2
1591,FY2025,9,6010,CC200,6100.0,APPROVED,v2
1592,FY2025,9,6010,CC210,6050.0,APPROVED,v2
1593,FY2025,9,6010,CC220,2500.0,APPROVED,v2
1594,FY2025,9,6010,CC300,7050.0,APPROVED,v2
1595,FY2025,9,6010,CC400,7100.0,APPROVED,v2
1596,FY2025,9,6010,CC500,4000.0,APPROVED,v2
1597,FY2025,9,6010,CC600,2700.0,APPROVED,v2
1598,FY2025,9,6020,CC100,700.0,APPROVED,v2
1599,FY2025,9,6020,CC200,1550.0,APPROVED,v2
1600,FY2025,9,6020,CC210,1650.0,APPROVED,v2
1601,FY2025,9,6020,CC220,800.0,APPROVED,v2
1602,FY2025,9,6020,CC300,2200.0,APPROVED,v2
1603,FY2025,9,6020,CC400,1700.0,APPROVED,v2
1604,FY2025,9,6020,CC500,1100.0,APPROVED,v2
1605,FY2025,9,6020,CC600,800.0,APPROVED,v2
1606,FY2025,9,6040,CC100,9500.0,APPROVED,v2
1607,FY2025,9,6110,CC100,3350.0,APPROVED,v2
1608,FY2025,9,6130,CC100,1650.0,APPROVED,v2
1609,FY2025,9,6210,CC200,14050.0,APPROVED,v2
1610,FY2025,9,6210,CC210,1500.0,APPROVED,v2
1611,FY2025,9,6210,CC220,2700.0,APPROVED,v2
1612,FY2025,9,6220,CC200,1450.0,APPROVED,v2
1613,FY2025,9,6220,CC210,2150.0,APPROVED,v2
1614,FY2025,9,6300,CC600,1000.0,APPROVED,v2
1615,FY2025,9,6310,CC600,550.0,APPROVED,v2
1616,FY2025,9,6400,CC210,3000.0,APPROVED,v2
1617,FY2025,9,6510,CC500,8500.0,APPROVED,v2
1618,FY2025,9,6600,CC100,20000.0,APPROVED,v2
1619,FY2025,9,6900,CC220,1450.0,APPROVED,v2
1620,FY2025,10,4000,CC200,203850.0,APPROVED,v2
1621,FY2025,10,4000,CC210,34750.0,APPROVED,v2
1622,FY2025,10,4010,CC220,154800.0,APPROVED,v2
1623,FY2025,10,4020,CC210,16650.0,APPROVED,v2
1624,FY2025,10,4020,CC220,37550.0,APPROVED,v2
1625,FY2025,10,4030,CC200,45800.0,APPROVED,v2
1626,FY2025,10,4030,CC210,61700.0,APPROVED,v2
1627,FY2025,10,5000,CC300,81900.0,APPROVED,v2
1628,FY2025,10,5000,CC400,132050.0,APPROVED,v2
1629,FY2025,10,5010,CC300,8750.0,APPROVED,v2
1630,FY2025,10,5020,CC400,8450.0,APPROVED,v2
1631,FY2025,10,6000,CC100,17450.0,APPROVED,v2
1632,FY2025,10,6000,CC200,42900.0,APPROVED,v2
1633,FY2025,10,6000,CC210,46150.0,APPROVED,v2
1634,FY2025,10,6000,CC220,19450.0,APPROVED,v2
1635,FY2025,10,6000,CC300,59900.0,APPROVED,v2
1636,FY2025,10,6000,CC400,45000.0,APPROVED,v2
1637,FY2025,10,6000,CC500,28800.0,APPROVED,v2
1638,FY2025,10,6000,CC600,20200.0,APPROVED,v2
1639,FY2025,10,6010,CC100,2500.0,APPROVED,v2
1640,FY2025,10,6010,CC200,5400.0,APPROVED,v2
1641,FY2025,10,6010,CC210,5950.0,APPROVED,v2
1642,FY2025,10,6010,CC220,3050.0,APPROVED,v2
1643,FY2025,10,6010,CC300,7450.0,APPROVED,v2
1644,FY2025,10,6010,CC400,7350.0,APPROVED,v2
1645,FY2025,10,6010,CC500,4050.0,APPROVED,v2
1646,FY2025,10,6010,CC600,2750.0,APPROVED,v2
1647,FY2025,10,6020,CC100,750.0,APPROVED,v2
1648,FY2025,10,6020,CC200,1650.0,APPROVED,v2
1649,FY2025,10,6020,CC210,1700.0,APPROVED,v2
1650,FY2025,10,6020,CC220,850.0,APPROVED,v2
1651,FY2025,10,6020,CC300,2250.0,APPROVED,v2
1652,FY2025,10,6020,CC400,2050.0,APPROVED,v2
1653,FY2025,10,6020,CC500,1150.0,APPROVED,v2
1654,FY2025,10,6020,CC600,850.0,APPROVED,v2
1655,FY2025,10,6040,CC100,1050.0,APPROVED,v2
1656,FY2025,10,6100,CC100,4350.0,APPROVED,v2
1657,FY2025,10,6120,CC300,1500.0,APPROVED,v2
1658,FY2025,10,6120,CC400,3250.0,APPROVED,v2
1659,FY2025,10,6130,CC100,6050.0,APPROVED,v2
1660,FY2025,10,6210,CC100,2500.0,APPROVED,v2
1661,FY2025,10,6210,CC500,4300.0,APPROVED,v2
1662,FY2025,10,6300,CC600,500.0,APPROVED,v2
1663,FY2025,10,6310,CC600,1050.0,APPROVED,v2
1664,FY2025,10,6520,CC500,600.0,APPROVED,v2
1665,FY2025,10,6600,CC100,20100.0,APPROVED,v2
1666,FY2025,10,6900,CC220,-2850.0,APPROVED,v2
1667,FY2025,11,4000,CC200,258100.0,APPROVED,v2
1668,FY2025,11,4000,CC210,86350.0,APPROVED,v2
1669,FY2025,11,4010,CC220,139600.0,APPROVED,v2
1670,FY2025,11,4020,CC200,34050.0,APPROVED,v2
1671,FY2025,11,4020,CC210,12300.0,APPROVED,v2
1672,FY2025,11,4020,CC220,116600.0,APPROVED,v2
1673,FY2025,11,4030,CC200,54600.0,APPROVED,v2
1674,FY2025,11,5000,CC300,94900.0,APPROVED,v2
1675,FY2025,11,5000,CC400,58400.0,APPROVED,v2
1676,FY2025,11,5020,CC400,9700.0,APPROVED,v2
1677,FY2025,11,6000,CC100,17450.0,APPROVED,v2
1678,FY2025,11,6000,CC200,42300.0,APPROVED,v2
1679,FY2025,11,6000,CC210,43150.0,APPROVED,v2
1680,FY2025,11,6000,CC220,19450.0,APPROVED,v2
1681,FY2025,11,6000,CC300,52150.0,APPROVED,v2
1682,FY2025,11,6000,CC400,53350.0,APPROVED,v2
1683,FY2025,11,6000,CC500,28950.0,APPROVED,v2
1684,FY2025,11,6000,CC600,20750.0,APPROVED,v2
1685,FY2025,11,6010,CC100,2650.0,APPROVED,v2
1686,FY2025,11,6010,CC200,5450.0,APPROVED,v2
1687,FY2025,11,6010,CC210,5950.0,APPROVED,v2
1688,FY2025,11,6010,CC220,2450.0,APPROVED,v2
1689,FY2025,11,6010,CC300,7900.0,APPROVED,v2
1690,FY2025,11,6010,CC400,6750.0,APPROVED,v2
1691,FY2025,11,6010,CC500,3350.0,APPROVED,v2
1692,FY2025,11,6010,CC600,2850.0,APPROVED,v2
1693,FY2025,11,6020,CC100,750.0,APPROVED,v2
1694,FY2025,11,6020,CC200,1600.0,APPROVED,v2
1695,FY2025,11,6020,CC210,1650.0,APPROVED,v2
1696,FY2025,11,6020,CC220,800.0,APPROVED,v2
1697,FY2025,11,6020,CC300,2200.0,APPROVED,v2
1698,FY2025,11,6020,CC400,2000.0,APPROVED,v2
1699,FY2025,11,6020,CC500,1100.0,APPROVED,v2
1700,FY2025,11,6020,CC600,800.0,APPROVED,v2
1701,FY2025,11,6040,CC100,7900.0,APPROVED,v2
1702,FY2025,11,6100,CC100,10400.0,APPROVED,v2
1703,FY2025,11,6110,CC100,11200.0,APPROVED,v2
1704,FY2025,11,6130,CC100,6500.0,APPROVED,v2
1705,FY2025,11,6200,CC210,4150.0,APPROVED,v2
1706,FY2025,11,6210,CC100,2800.0,APPROVED,v2
1707,FY2025,11,6210,CC220,2650.0,APPROVED,v2
1708,FY2025,11,6220,CC200,1600.0,APPROVED,v2
1709,FY2025,11,6220,CC210,4100.0,APPROVED,v2
1710,FY2025,11,6310,CC600,5500.0,APPROVED,v2
1711,FY2025,11,6320,CC100,650.0,APPROVED,v2
1712,FY2025,11,6500,CC500,1450.0,APPROVED,v2
1713,FY2025,11,6520,CC500,600.0,APPROVED,v2
1714,FY2025,11,6600,CC100,21650.0,APPROVED,v2
1715,FY2025,11,6900,CC220,-3650.0,APPROVED,v2
1716,FY2025,11,6900,CC300,950.0,APPROVED,v2
1717,FY2025,11,6900,CC400,1400.0,APPROVED,v2
1718,FY2025,12,4000,CC200,279050.0,APPROVED,v2
1719,FY2025,12,4000,CC210,160750.0,APPROVED,v2
1720,FY2025,12,4010,CC220,146900.0,APPROVED,v2
1721,FY2025,12,4020,CC200,16200.0,APPROVED,v2
1722,FY2025,12,4020,CC210,6700.0,APPROVED,v2
1723,FY2025,12,4020,CC220,40400.0,APPROVED,v2
1724,FY2025,12,4030,CC200,55650.0,APPROVED,v2
1725,FY2025,12,4030,CC210,6950.0,APPROVED,v2
1726,FY2025,12,5000,CC300,68250.0,APPROVED,v2
1727,FY2025,12,5000,CC400,135050.0,APPROVED,v2
1728,FY2025,12,5010,CC300,7100.0,APPROVED,v2
1729,FY2025,12,5020,CC400,7500.0,APPROVED,v2
1730,FY2025,12,6000,CC100,18050.0,APPROVED,v2
1731,FY2025,12,6000,CC200,45300.0,APPROVED,v2
1732,FY2025,12,6000,CC210,44400.0,APPROVED,v2
1733,FY2025,12,6000,CC220,22100.0,APPROVED,v2
1734,FY2025,12,6000,CC300,54300.0,APPROVED,v2
1735,FY2025,12,6000,CC400,53200.0,APPROVED,v2
1736,FY2025,12,6000,CC500,27500.0,APPROVED,v2
1737,FY2025,12,6000,CC600,22800.0,APPROVED,v2
1738,FY2025,12,6010,CC100,2350.0,APPROVED,v2
1739,FY2025,12,6010,CC200,5950.0,APPROVED,v2
1740,FY2025,12,6010,CC210,6150.0,APPROVED,v2
1741,FY2025,12,6010,CC220,2600.0,APPROVED,v2
1742,FY2025,12,6010,CC300,6950.0,APPROVED,v2
1743,FY2025,12,6010,CC400,6650.0,APPROVED,v2
1744,FY2025,12,6010,CC500,3900.0,APPROVED,v2
1745,FY2025,12,6010,CC600,2800.0,APPROVED,v2
1746,FY2025,12,6020,CC100,650.0,APPROVED,v2
1747,FY2025,12,6020,CC200,1550.0,APPROVED,v2
1748,FY2025,12,6020,CC210,1950.0,APPROVED,v2
1749,FY2025,12,6020,CC220,750.0,APPROVED,v2
1750,FY2025,12,6020,CC300,2000.0,APPROVED,v2
1751,FY2025,12,6020,CC400,1950.0,APPROVED,v2
1752,FY2025,12,6020,CC500,1100.0,APPROVED,v2
1753,FY2025,12,6020,CC600,950.0,APPROVED,v2
1754,FY2025,12,6040,CC100,1450.0,APPROVED,v2
1755,FY2025,12,6100,CC100,4450.0,APPROVED,v2
1756,FY2025,12,6120,CC300,2150.0,APPROVED,v2
1757,FY2025,12,6130,CC100,750.0,APPROVED,v2
1758,FY2025,12,6140,CC300,10100.0,APPROVED,v2
1759,FY2025,12,6200,CC200,650.0,APPROVED,v2
1760,FY2025,12,6200,CC220,5150.0,APPROVED,v2
1761,FY2025,12,6200,CC300,7900.0,APPROVED,v2
1762,FY2025,12,6210,CC210,950.0,APPROVED,v2
1763,FY2025,12,6210,CC220,1400.0,APPROVED,v2
1764,FY2025,12,6210,CC500,750.0,APPROVED,v2
1765,FY2025,12,6300,CC600,550.0,APPROVED,v2
1766,FY2025,12,6400,CC210,1050.0,APPROVED,v2
1767,FY2025,12,6500,CC500,56550.0,APPROVED,v2
1768,FY2025,12,6510,CC500,11600.0,APPROVED,v2
1769,FY2025,12,6600,CC100,22700.0,APPROVED,v2
1770,FY2025,12,6900,CC220,-6450.0,APPROVED,v2
1771,FY2025,12,6900,CC400,950.0,APPROVED,v2
1772,FY2025,12,8000,CC500,291950.0,APPROVED,v2
