invoice_id,invoice_type,customer_id,supplier_id,invoice_date,due_date,currency,net_amount,tax_amount,gross_amount,gross_amount_gbp,cost_centre_code,status
SI-2024-01423,SALES,C2021,,19/04/2024,2024-07-18,GBP,16340.23,3268.05,19608.28,19608.28,CC210,Paid
SI-2024-01424,SALES,C2034,,26-Apr-2024,2024-05-10,EUR,30727.3,0.0,30727.3,27047.83,CC220,paid
SI-2024-01425,SALES,C2000,,2024-04-03,2024-05-18,GBP,2258.36,451.67,2710.03,2710.03,CC200,PAID 
SI-2024-01426,SALES,C2058,,08/04/2024,2024-07-07,EUR,2309.11,0.0,2309.11,2064.11,CC220,PAID
SI-2024-01427,SALES,C2022,,05-Apr-2024,2024-05-05,GBP,5884.1,1176.82,7060.92,7060.92,CC210,Paid
SI-2024-01428,SALES,C2014,,2024-04-19,2024-06-18,EUR,11765.52,0.0,11765.52,10354.98,CC220,paid
SI-2024-01429,SALES,C2045,,15/04/2024,2024-05-30,GBP,16289.12,3257.82,19546.94,19546.94,CC200,PAID 
SI-2024-01430,SALES,C2007,,12-Apr-2024,2024-05-12,GBP,16403.97,3280.79,19684.76,19684.76,CC200,PAID
SI-2024-01431,SALES,C2025,,2024-04-30,2024-07-29,USD,5701.98,0.0,5701.98,4165.28,CC220,Paid
SI-2024-01432,SALES,C2000,,08/04/2024,2024-05-23,GBP,26773.74,5354.75,32128.49,32128.49,CC200,paid
SI-2024-01433,SALES,C2026,,26-Apr-2024,2024-05-26,GBP,22301.45,4460.29,26761.74,26761.74,CC210,PAID 
SI-2024-01434,SALES,C2037,,2024-04-03,2024-05-03,USD,9105.56,0.0,9105.56,6594.4,CC220,PAID
SI-2024-01435,SALES,C2039,,05/04/2024,2024-04-19,EUR,8607.08,0.0,8607.08,7602.56,CC220,Paid
PI-2024-00980,PURCHASE,,S3026,19-Apr-2024,2024-05-19,GBP,8201.22,1640.24,9841.46,9841.46,CC400,paid
PI-2024-00981,PURCHASE,,S3003,2024-04-19,2024-05-19,EUR,1706.59,0.0,1706.59,1501.99,CC210,PAID 
PI-2024-00982,PURCHASE,,S3002,18/04/2024,2024-06-17,EUR,2470.69,0.0,2470.69,2178.38,CC400,PAID
PI-2024-00983,PURCHASE,,S3008,19-Apr-2024,2024-06-18,GBP,3718.88,743.78,4462.66,4462.66,CC400,Paid
PI-2024-00984,PURCHASE,,S3027,2024-04-19,2024-05-03,EUR,86622.91,0.0,86622.91,76237.86,CC400,paid
PI-2024-00985,PURCHASE,,S3014,12/04/2024,2024-04-26,GBP,6461.14,1292.23,7753.37,7753.37,CC200,PAID 
PI-2024-00986,PURCHASE,,S3044,15-Apr-2024,2024-06-14,EUR,1054.96,0.0,1054.96,936.55,CC500,PAID
PI-2024-00987,PURCHASE,,S3021,2024-04-19,2024-06-03,GBP,274.69,54.94,329.63,329.63,CC600,Paid
PI-2024-00988,PURCHASE,,S3005,08/04/2024,2024-05-23,GBP,15131.72,3026.34,18158.06,18158.06,CC400,paid
PI-2024-00989,PURCHASE,,S3001,18-Apr-2024,2024-05-18,GBP,9141.78,1828.36,10970.14,10970.14,CC400,PAID 
PI-2024-00990,PURCHASE,,S3003,2024-04-05,2024-05-05,EUR,967.82,0.0,967.82,854.87,CC100,PAID
PI-2024-00991,PURCHASE,,S3009,09/04/2024,2024-05-09,GBP,4561.67,912.33,5474.0,5474.0,CC300,Paid
PI-2024-00992,PURCHASE,,S3032,12-Apr-2024,2024-04-26,EUR,4605.31,0.0,4605.31,4123.72,CC400,paid
PI-2024-00993,PURCHASE,,S3029,2024-04-26,2024-05-26,EUR,4998.43,0.0,4998.43,4399.89,CC200,PAID 
PI-2024-00994,PURCHASE,,S3022,04/04/2024,2024-06-03,EUR,3103.51,0.0,3103.51,2749.86,CC600,PAID
PI-2024-00995,PURCHASE,,S3025,10-Apr-2024,2024-05-10,EUR,1642.78,0.0,1642.78,1472.68,CC200,Paid
PI-2024-00996,PURCHASE,,S3045,2024-04-09,2024-05-24,GBP,799.7,159.94,959.64,959.64,CC400,paid
PI-2024-00997,PURCHASE,,S3022,05/04/2024,2024-06-04,EUR,1600.04,0.0,1600.04,1413.3,CC100,PAID 
PI-2024-00998,PURCHASE,,S3017,05-Apr-2024,2024-05-20,GBP,655.33,131.07,786.4,786.4,CC100,PAID
PI-2024-00999,PURCHASE,,S3003,2024-04-05,2024-05-05,EUR,1512.23,0.0,1512.23,1335.74,CC300,Paid
PI-2024-01000,PURCHASE,,S3001,01/04/2024,2024-05-01,GBP,1821.28,364.26,2185.54,2185.54,CC400,paid
PI-2024-01001,PURCHASE,,S3016,02-Apr-2024,2024-04-16,EUR,1791.96,0.0,1791.96,1579.55,CC300,PAID 
PI-2024-01002,PURCHASE,,S3011,2024-04-24,2024-06-23,EUR,58059.87,0.0,58059.87,51018.43,CC400,PAID
PI-2024-01003,PURCHASE,,S3039,10/04/2024,2024-05-10,GBP,5272.52,1054.5,6327.02,6327.02,CC300,Paid
PI-2024-01004,PURCHASE,,S3007,19-Apr-2024,2024-05-19,EUR,3951.74,0.0,3951.74,3477.97,CC210,paid
PI-2024-01005,PURCHASE,,S3007,2024-04-05,2024-05-05,EUR,2301.32,0.0,2301.32,2032.74,CC220,PAID 
PI-2024-01006,PURCHASE,,S3021,15/04/2024,2024-05-30,GBP,901.18,180.24,1081.42,1081.42,CC220,PAID
PI-2024-01007,PURCHASE,,S3022,05-Apr-2024,2024-06-04,EUR,1646.0,0.0,1646.0,1453.9,CC300,Paid
PI-2024-01008,PURCHASE,,S3039,2024-04-12,2024-05-12,GBP,2120.21,424.04,2544.25,2544.25,CC600,paid
PI-2024-01009,PURCHASE,,S3023,19/04/2024,2024-05-19,USD,9030.72,0.0,9030.72,6563.11,CC400,PAID 
PI-2024-01010,PURCHASE,,S3005,05-Apr-2024,2024-05-20,GBP,73237.27,14647.45,87884.72,87884.72,CC300,PAID
PI-2024-01011,PURCHASE,,S3011,2024-04-04,2024-06-03,EUR,1671.74,0.0,1671.74,1481.24,CC400,Paid
PI-2024-01012,PURCHASE,,S3017,11/04/2024,2024-05-26,GBP,1364.56,272.91,1637.47,1637.47,CC300,paid
PI-2024-01013,PURCHASE,,S3038,03-Apr-2024,2024-05-03,GBP,522.1,104.42,626.52,626.52,CC300,PAID 
PI-2024-01014,PURCHASE,,S3017,2024-04-19,2024-06-03,GBP,1972.82,394.56,2367.38,2367.38,CC220,PAID
PI-2024-01015,PURCHASE,,S3039,12/04/2024,2024-05-12,GBP,980.74,196.15,1176.89,1176.89,CC100,Paid
PI-2024-01016,PURCHASE,,S3019,01-Apr-2024,2024-05-01,EUR,12436.42,0.0,12436.42,10977.79,CC400,paid
PI-2024-01017,PURCHASE,,S3013,2024-04-24,2024-05-08,GBP,7311.86,1462.37,8774.23,8774.23,CC300,PAID 
SI-2024-01436,SALES,C2058,,22/05/2024,2024-08-20,EUR,6659.7,0.0,6659.7,5957.85,CC220,PAID
SI-2024-01437,SALES,C2053,,03-May-2024,2024-06-02,GBP,4841.36,968.27,5809.63,5809.63,CC200,Paid
SI-2024-01438,SALES,C2025,,2024-05-20,2024-08-18,USD,5389.06,0.0,5389.06,3868.32,CC220,paid
SI-2024-01439,SALES,C2047,,24/05/2024,2024-06-07,GBP,28617.88,5723.58,34341.46,34341.46,CC200,PAID 
SI-2024-01440,SALES,C2060,,02-May-2024,2024-06-01,EUR,3467.65,0.0,3467.65,3039.23,CC220,PAID
SI-2024-01441,SALES,C2022,,2024-05-20,2024-06-19,GBP,6104.21,1220.84,7325.05,7325.05,CC210,Paid
SI-2024-01442,SALES,C2020,,10/05/2024,2024-06-24,GBP,24187.71,4837.54,29025.25,29025.25,CC210,paid
SI-2024-01443,SALES,C2027,,27-May-2024,2024-06-10,EUR,18158.57,0.0,18158.57,16266.81,CC220,PAID 
SI-2024-01444,SALES,C2010,,2024-05-17,2024-06-16,GBP,4022.38,804.48,4826.86,4826.86,CC200,PAID
SI-2024-01445,SALES,C2029,,24/05/2024,2024-08-22,EUR,1199.68,0.0,1199.68,1078.83,CC220,Paid
SI-2024-01446,SALES,C2039,,31-May-2024,2024-06-14,EUR,22211.64,0.0,22211.64,19995.05,CC220,paid
SI-2024-01447,SALES,C2012,,2024-05-30,2024-07-29,EUR,18670.15,0.0,18670.15,16826.88,CC220,PAID 
SI-2024-01448,SALES,C2031,,24/05/2024,2024-07-23,GBP,5450.24,1090.05,6540.29,6540.29,CC210,PAID
SI-2024-01449,SALES,C2055,,09-May-2024,2024-08-07,GBP,5723.87,1144.77,6868.64,6868.64,CC200,Paid
SI-2024-01450,SALES,C2053,,2024-05-01,2024-05-31,GBP,8878.68,1775.74,10654.42,10654.42,CC200,paid
SI-2024-01451,SALES,C2039,,30/05/2024,2024-06-13,EUR,28106.01,0.0,28106.01,25331.16,CC220,PAID 
SI-2024-01452,SALES,C2057,,28-May-2024,2024-08-26,USD,25625.96,0.0,25625.96,18333.48,CC220,PAID
SI-2024-01453,SALES,C2013,,2024-05-03,2024-06-17,GBP,7587.25,1517.45,9104.7,9104.7,CC200,Paid
SI-2024-01454,SALES,C2014,,06/05/2024,2024-07-05,EUR,19035.32,0.0,19035.32,16894.53,CC220,paid
SI-2024-01455,SALES,C2047,,03-May-2024,2024-05-17,GBP,10382.63,2076.53,12459.16,12459.16,CC200,PAID 
SI-2024-01456,SALES,C2058,,2024-05-17,2024-08-15,EUR,9076.65,0.0,9076.65,8061.94,CC220,PAID
SI-2024-01457,SALES,C2014,,17/05/2024,2024-07-16,EUR,10310.63,0.0,10310.63,9157.97,CC220,Paid
SI-2024-01458,SALES,C2007,,02-May-2024,2024-06-01,GBP,10811.45,2162.29,12973.74,12973.74,CC200,paid
SI-2024-01459,SALES,C2044,,2024-05-24,2024-07-23,GBP,2849.07,569.81,3418.88,3418.88,CC200,PAID 
SI-2024-01460,SALES,C2010,,01/05/2024,2024-05-31,GBP,18513.57,3702.71,22216.28,22216.28,CC200,PAID
SI-2024-01461,SALES,C2015,,22-May-2024,2024-07-21,GBP,4936.47,987.29,5923.76,5923.76,CC210,Paid
SI-2024-01462,SALES,C2024,,2024-05-03,2024-06-02,GBP,4414.64,882.93,5297.57,5297.57,CC210,paid
SI-2024-01463,SALES,C2010,,28/05/2024,2024-06-27,GBP,4243.22,848.64,5091.86,5091.86,CC200,PAID 
SI-2024-01464,SALES,C2043,,10-May-2024,2024-06-09,EUR,8267.73,0.0,8267.73,7356.73,CC220,PAID
SI-2024-01465,SALES,C2016,,2024-05-03,2024-06-02,GBP,4993.34,998.67,5992.01,5992.01,CC200,Paid
SI-2024-01466,SALES,C2051,,07/05/2024,2024-06-21,USD,5511.32,0.0,5511.32,3984.83,CC220,paid
SI-2024-01467,SALES,C2056,,08-May-2024,2024-08-06,GBP,13301.23,2660.25,15961.48,15961.48,CC210,PAID 
SI-2024-01468,SALES,C2052,,2024-05-16,2024-06-15,EUR,3224.82,0.0,3224.82,2869.91,CC220,PAID
SI-2024-01469,SALES,C2053,,13/05/2024,2024-06-12,GBP,23273.14,4654.63,27927.77,27927.77,CC200,Paid
SI-2024-01470,SALES,C2035,,10-May-2024,2024-06-09,GBP,1979.61,395.92,2375.53,2375.53,CC200,paid
SI-2024-01471,SALES,C2015,,2024-05-30,2024-07-29,GBP,11286.67,2257.33,13544.0,13544.0,CC210,PAID 
SI-2024-01472,SALES,C2037,,15/05/2024,2024-06-14,USD,11132.72,0.0,11132.72,7934.11,CC220,PAID
SI-2024-01473,SALES,C2032,,17-May-2024,2024-06-16,GBP,10989.44,2197.89,13187.33,13187.33,CC200,Paid
SI-2024-01474,SALES,C2028,,2024-05-16,2024-05-30,GBP,38316.69,7663.34,45980.03,45980.03,CC200,paid
SI-2024-01475,SALES,C2006,,03/05/2024,2024-06-02,GBP,27196.43,5439.29,32635.72,32635.72,CC200,PAID 
SI-2024-01476,SALES,C2052,,17-May-2024,2024-06-16,EUR,13088.51,0.0,13088.51,11625.31,CC220,PAID
SI-2024-01477,SALES,C2054,,2024-05-24,2024-06-23,GBP,3160.88,632.18,3793.06,3793.06,CC210,Paid
SI-2024-01478,SALES,C2022,,17/05/2024,2024-06-16,GBP,9727.29,1945.46,11672.75,11672.75,CC210,paid
SI-2024-01479,SALES,C2024,,10-May-2024,2024-06-09,GBP,13314.0,2662.8,15976.8,15976.8,CC210,PAID 
SI-2024-01480,SALES,C2044,,2024-05-17,2024-07-16,GBP,4832.04,966.41,5798.45,5798.45,CC200,PAID
SI-2024-01481,SALES,C2038,,15/05/2024,2024-06-14,GBP,4746.83,949.37,5696.2,5696.2,CC200,Paid
SI-2024-01482,SALES,C2011,,02-May-2024,2024-05-16,GBP,9922.68,1984.54,11907.22,11907.22,CC200,paid
SI-2024-01483,SALES,C2045,,2024-05-07,2024-06-21,GBP,5775.65,1155.13,6930.78,6930.78,CC200,PAID 
SI-2024-01484,SALES,C2054,,24/05/2024,2024-06-23,GBP,12931.46,2586.29,15517.75,15517.75,CC210,PAID
SI-2024-01485,SALES,C2029,,02-May-2024,2024-07-31,EUR,9637.77,0.0,9637.77,8447.03,CC220,Paid
SI-2024-01486,SALES,C2041,,2024-05-13,2024-06-12,GBP,5680.93,1136.19,6817.12,6817.12,CC210,paid
SI-2024-01487,SALES,C2027,,24/05/2024,2024-06-07,EUR,16985.2,0.0,16985.2,15274.2,CC220,PAID 
SI-2024-01488,SALES,C2050,,30-May-2024,2024-06-29,USD,12254.4,0.0,12254.4,8862.15,CC220,PAID
SI-2024-01489,SALES,C2040,,2024-05-16,2024-06-15,GBP,2018.04,403.61,2421.65,2421.65,CC200,Paid
SI-2024-01490,SALES,C2003,,15/05/2024,2024-06-29,EUR,14382.94,0.0,14382.94,12809.73,CC220,paid
SI-2024-01491,SALES,C2025,,17-May-2024,2024-08-15,USD,6460.71,0.0,6460.71,4617.66,CC220,PAID 
PI-2024-01018,PURCHASE,,S3017,2024-05-13,2024-06-27,GBP,1552.9,310.58,1863.48,1863.48,CC300,PAID
PI-2024-01019,PURCHASE,,S3000,09/05/2024,2024-06-08,GBP,8285.17,1657.03,9942.2,9942.2,CC300,Paid
PI-2024-01020,PURCHASE,,S3021,23-May-2024,2024-07-07,GBP,2107.51,421.5,2529.01,2529.01,CC400,paid
PI-2024-01021,PURCHASE,,S3000,2024-05-08,2024-06-07,GBP,1500.03,300.01,1800.04,1800.04,CC210,PAID 
PI-2024-01022,PURCHASE,,S3031,17/05/2024,2024-07-16,GBP,72002.73,14400.55,86403.28,86403.28,CC300,PAID
PI-2024-01023,PURCHASE,,S3034,06-May-2024,2024-06-05,GBP,18350.5,3670.1,22020.6,22020.6,CC300,Paid
PI-2024-01024,PURCHASE,,S3043,2024-05-02,2024-05-16,EUR,11937.2,0.0,11937.2,10462.37,CC300,paid
PI-2024-01025,PURCHASE,,S3045,31/05/2024,2024-07-15,GBP,3894.95,778.99,4673.94,4673.94,CC300,PAID 
PI-2024-01026,PURCHASE,,S3002,29-May-2024,2024-07-28,EUR,716.48,0.0,716.48,645.59,CC400,PAID
PI-2024-01027,PURCHASE,,S3001,2024-05-15,2024-06-14,GBP,8099.24,1619.85,9719.09,9719.09,CC400,Paid
PI-2024-01028,PURCHASE,,S3022,08/05/2024,2024-07-07,EUR,8547.48,0.0,8547.48,7640.48,CC400,paid
PI-2024-01029,PURCHASE,,S3015,10-May-2024,2024-06-09,EUR,1977.36,0.0,1977.36,1759.48,CC220,PAID 
PI-2024-01030,PURCHASE,,S3039,2024-05-10,2024-06-09,GBP,2363.56,472.71,2836.27,2836.27,CC400,PAID
PI-2024-01031,PURCHASE,,S3033,22/05/2024,2024-07-21,GBP,5181.45,1036.29,6217.74,6217.74,CC500,Paid
PI-2024-01032,PURCHASE,,S3002,08-May-2024,2024-07-07,EUR,3004.79,0.0,3004.79,2685.94,CC300,paid
PI-2024-01033,PURCHASE,,S3032,2024-05-17,2024-05-31,EUR,2777.77,0.0,2777.77,2467.23,CC200,PAID 
PI-2024-01034,PURCHASE,,S3002,22/05/2024,2024-07-21,EUR,850.01,0.0,850.01,760.43,CC300,PAID
PI-2024-01035,PURCHASE,,S3045,24-May-2024,2024-07-08,GBP,4435.26,887.05,5322.31,5322.31,CC200,Paid
PI-2024-01036,PURCHASE,,S3002,2024-05-03,2024-07-02,EUR,813.89,0.0,813.89,714.0,CC400,paid
PI-2024-01037,PURCHASE,,S3003,27/05/2024,2024-06-26,EUR,2535.23,0.0,2535.23,2271.11,CC100,PAID 
PI-2024-01038,PURCHASE,,S3020,14-May-2024,2024-06-13,USD,334.98,0.0,334.98,238.18,CC400,PAID
PI-2024-01039,PURCHASE,,S3027,2024-05-17,2024-05-31,EUR,3873.26,0.0,3873.26,3440.26,CC220,Paid
PI-2024-01040,PURCHASE,,S3021,31/05/2024,2024-07-15,GBP,2644.94,528.99,3173.93,3173.93,CC400,paid
PI-2024-01041,PURCHASE,,S3024,28-May-2024,2024-07-12,EUR,1071.14,0.0,1071.14,965.28,CC100,PAID 
PI-2024-01042,PURCHASE,,S3045,2024-05-02,2024-06-16,GBP,2393.31,478.66,2871.97,2871.97,CC100,PAID
PI-2024-01043,PURCHASE,,S3035,03/05/2024,2024-05-17,EUR,9878.74,0.0,9878.74,8666.34,CC300,Paid
PI-2024-01044,PURCHASE,,S3007,16-May-2024,2024-06-15,EUR,1435.08,0.0,1435.08,1277.14,CC220,paid
PI-2024-01045,PURCHASE,,S3037,2024-05-24,2024-06-23,USD,4240.26,0.0,4240.26,3059.03,CC400,PAID 
PI-2024-01046,PURCHASE,,S3026,03/05/2024,2024-06-02,GBP,1179.8,235.96,1415.76,1415.76,CC200,PAID
PI-2024-01047,PURCHASE,,S3025,03-May-2024,2024-06-02,EUR,10527.73,0.0,10527.73,9235.68,CC300,Paid
PI-2024-01048,PURCHASE,,S3034,2024-05-03,2024-06-02,GBP,1522.14,304.43,1826.57,1826.57,CC210,paid
PI-2024-01049,PURCHASE,,S3026,08/05/2024,2024-06-07,GBP,1889.62,377.92,2267.54,2267.54,CC100,PAID 
PI-2024-01050,PURCHASE,,S3035,24-May-2024,2024-06-07,EUR,14655.35,0.0,14655.35,13179.04,CC400,PAID
PI-2024-01051,PURCHASE,,S3035,2024-05-31,2024-06-14,EUR,4117.02,0.0,4117.02,3706.17,CC100,Paid
PI-2024-01052,PURCHASE,,S3030,27/05/2024,2024-06-26,GBP,2051.92,410.38,2462.3,2462.3,CC500,paid
PI-2024-01053,PURCHASE,,S3028,10-May-2024,2024-06-09,GBP,2263.03,452.61,2715.64,2715.64,CC100,PAID 
PI-2024-01054,PURCHASE,,S3024,2024-05-03,2024-06-17,EUR,1042.24,0.0,1042.24,914.33,CC100,PAID
PI-2024-01055,PURCHASE,,S3032,10/05/2024,2024-05-24,EUR,1352.7,0.0,1352.7,1203.65,CC100,Paid
SI-2024-01492,SALES,C2018,,14-Jun-2024,2024-07-29,EUR,28246.93,0.0,28246.93,25190.87,CC220,paid
SI-2024-01493,SALES,C2018,,2024-06-07,2024-07-22,EUR,7153.97,0.0,7153.97,6393.47,CC220,PAID 
SI-2024-01494,SALES,C2043,,17/06/2024,2024-07-17,EUR,5652.94,0.0,5652.94,5059.77,CC220,PAID
SI-2024-01495,SALES,C2055,,06-Jun-2024,2024-09-04,GBP,13940.77,2788.15,16728.92,16728.92,CC200,Paid
SI-2024-01496,SALES,C2025,,2024-06-07,2024-09-05,USD,3995.03,0.0,3995.03,2890.62,CC220,paid
SI-2024-01497,SALES,C2041,,19/06/2024,2024-07-19,GBP,6997.43,1399.49,8396.92,8396.92,CC210,PAID 
SI-2024-01498,SALES,C2049,,21-Jun-2024,2024-07-05,GBP,1811.01,362.2,2173.21,2173.21,CC200,PAID
SI-2024-01499,SALES,C2026,,2024-06-28,2024-07-28,GBP,19286.28,3857.26,23143.54,23143.54,CC210,Paid
SI-2024-01500,SALES,C2000,,07/06/2024,2024-07-22,GBP,15888.74,3177.75,19066.49,19066.49,CC200,paid
SI-2024-01501,SALES,C2044,,21-Jun-2024,2024-08-20,GBP,7816.35,1563.27,9379.62,9379.62,CC200,PAID 
SI-2024-01502,SALES,C2053,,2024-06-14,2024-07-14,GBP,8554.38,1710.88,10265.26,10265.26,CC200,PAID
SI-2024-01503,SALES,C2022,,21/06/2024,2024-07-21,GBP,6144.26,1228.85,7373.11,7373.11,CC210,Paid
SI-2024-01504,SALES,C2060,,07-Jun-2024,2024-07-07,EUR,5613.7,0.0,5613.7,5016.94,CC220,paid
SI-2024-01505,SALES,C2053,,2024-06-06,2024-07-06,GBP,11428.14,2285.63,13713.77,13713.77,CC200,PAID 
SI-2024-01506,SALES,C2029,,20/06/2024,2024-09-18,EUR,8494.89,0.0,8494.89,7595.91,CC220,PAID
SI-2024-01507,SALES,C2012,,21-Jun-2024,2024-08-20,EUR,14597.8,0.0,14597.8,12970.57,CC220,Paid
SI-2024-01508,SALES,C2006,,2024-06-21,2024-07-21,GBP,4210.58,842.12,5052.7,5052.7,CC200,paid
SI-2024-01509,SALES,C2028,,19/06/2024,2024-07-03,GBP,4718.03,943.61,5661.64,5661.64,CC200,PAID 
SI-2024-01510,SALES,C2009,,21-Jun-2024,2024-09-19,GBP,5707.91,1141.58,6849.49,6849.49,CC200,PAID
SI-2024-01511,SALES,C2043,,2024-06-21,2024-07-21,EUR,9247.83,0.0,9247.83,8216.97,CC220,Paid
SI-2024-01512,SALES,C2017,,07/06/2024,2024-07-22,EUR,5229.66,0.0,5229.66,4673.72,CC220,paid
SI-2024-01513,SALES,C2036,,31-May-2024,2024-06-30,GBP,7868.69,1573.74,9442.43,9442.43,CC200,PAID 
SI-2024-01514,SALES,C2019,,2024-06-28,2024-09-26,EUR,11800.25,0.0,11800.25,10586.38,CC220,PAID
SI-2024-01515,SALES,C2051,,05/06/2024,2024-07-20,USD,10829.24,0.0,10829.24,7774.87,CC220,Paid
SI-2024-01516,SALES,C2045,,12-Jun-2024,2024-07-27,GBP,28327.94,5665.59,33993.53,33993.53,CC200,paid
SI-2024-01517,SALES,C2010,,2024-05-31,2024-06-30,GBP,11744.08,2348.82,14092.9,14092.9,CC200,PAID 
SI-2024-01518,SALES,C2042,,05/06/2024,2024-08-04,GBP,15203.86,3040.77,18244.63,18244.63,CC210,PAID
SI-2024-01519,SALES,C2021,,14-Jun-2024,2024-09-12,GBP,14842.11,2968.42,17810.53,17810.53,CC210,Paid
SI-2024-01520,SALES,C2035,,2024-06-28,2024-07-28,GBP,2682.27,536.45,3218.72,3218.72,CC200,paid
SI-2024-01521,SALES,C2018,,28/06/2024,2024-08-12,EUR,12706.0,0.0,12706.0,11398.96,CC220,PAID 
SI-2024-01522,SALES,C2001,,07-Jun-2024,2024-07-07,USD,3619.85,0.0,3619.85,2619.16,CC220,PAID
SI-2024-01523,SALES,C2031,,2024-06-24,2024-08-23,GBP,6680.14,1336.03,8016.17,8016.17,CC210,Paid
SI-2024-01524,SALES,C2012,,27/06/2024,2024-08-26,EUR,5454.4,0.0,5454.4,4872.57,CC220,paid
SI-2024-01525,SALES,C2042,,17-Jun-2024,2024-08-16,GBP,4386.15,877.23,5263.38,5263.38,CC210,PAID 
SI-2024-01526,SALES,C2041,,2024-06-05,2024-07-05,GBP,32841.71,6568.34,39410.05,39410.05,CC210,PAID
SI-2024-01527,SALES,C2061,,24/06/2024,2024-07-24,GBP,12823.72,2564.74,15388.46,15388.46,CC210,Paid
SI-2024-01528,SALES,C2016,,25-Jun-2024,2024-07-25,GBP,30642.34,6128.47,36770.81,36770.81,CC200,paid
SI-2024-01529,SALES,C2054,,2024-06-18,2024-07-18,GBP,12318.32,2463.66,14781.98,14781.98,CC210,PAID 
SI-2024-01530,SALES,C2055,,18/06/2024,2024-09-16,GBP,5460.22,1092.04,6552.26,6552.26,CC200,PAID
SI-2024-01531,SALES,C2006,,25-Jun-2024,2024-07-25,GBP,43372.0,8674.4,52046.4,52046.4,CC200,Paid
SI-2024-01532,SALES,C2043,,2024-06-28,2024-07-28,EUR,11523.5,0.0,11523.5,10338.1,CC220,paid
SI-2024-01533,SALES,C2011,,06/06/2024,2024-06-20,GBP,10881.95,2176.39,13058.34,13058.34,CC200,PAID 
SI-2024-01534,SALES,C2018,,12-Jun-2024,2024-07-27,EUR,7338.54,0.0,7338.54,6592.64,CC220,PAID
SI-2024-01535,SALES,C2027,,2024-06-03,2024-06-17,EUR,2010.09,0.0,2010.09,1805.22,CC220,Paid
SI-2024-01536,SALES,C2057,,26/06/2024,2024-09-24,USD,21012.86,0.0,21012.86,15165.93,CC220,paid
SI-2024-01537,SALES,C2055,,27-Jun-2024,2024-09-25,GBP,10395.08,2079.02,12474.1,12474.1,CC200,PAID 
SI-2024-01538,SALES,C2024,,2024-06-14,2024-07-14,GBP,34863.86,6972.77,41836.63,41836.63,CC210,PAID
SI-2024-01539,SALES,C2053,,13/06/2024,2024-07-13,GBP,32239.96,6447.99,38687.95,38687.95,CC200,Paid
SI-2024-01540,SALES,C2012,,14-Jun-2024,2024-08-13,EUR,5651.3,0.0,5651.3,5039.88,CC220,paid
SI-2024-01541,SALES,C2058,,2024-06-14,2024-09-12,EUR,46551.5,0.0,46551.5,41515.05,CC220,PAID 
SI-2024-01542,SALES,C2003,,14/06/2024,2024-07-29,EUR,4977.31,0.0,4977.31,4438.81,CC220,PAID
SI-2024-01543,SALES,C2022,,25-Jun-2024,2024-07-25,GBP,37036.36,7407.27,44443.63,44443.63,CC210,Paid
SI-2024-01544,SALES,C2001,,2024-06-04,2024-07-04,USD,50046.67,0.0,50046.67,35974.85,CC220,paid
SI-2024-01545,SALES,C2013,,24/06/2024,2024-08-08,GBP,11895.48,2379.1,14274.58,14274.58,CC200,PAID 
SI-2024-01546,SALES,C2049,,11-Jun-2024,2024-06-25,GBP,7884.72,1576.94,9461.66,9461.66,CC200,PAID
SI-2024-01547,SALES,C2053,,2024-06-27,2024-07-27,GBP,8180.84,1636.17,9817.01,9817.01,CC200,Paid
SI-2024-01548,SALES,C2058,,10/06/2024,2024-09-08,EUR,11194.62,0.0,11194.62,10059.92,CC220,paid
SI-2024-01549,SALES,C2002,,21-Jun-2024,2024-08-20,EUR,5420.68,0.0,5420.68,4816.43,CC220,PAID 
PI-2024-01056,PURCHASE,,S3005,2024-06-19,2024-08-03,GBP,709.98,142.0,851.98,851.98,CC100,PAID
PI-2024-01057,PURCHASE,,S3003,07/06/2024,2024-07-07,EUR,9146.6,0.0,9146.6,8174.27,CC300,Paid
PI-2024-01058,PURCHASE,,S3045,07-Jun-2024,2024-07-22,GBP,900.78,180.16,1080.94,1080.94,CC200,paid
PI-2024-01059,PURCHASE,,S3038,2024-06-12,2024-07-12,GBP,666.5,133.3,799.8,799.8,CC100,PAID 
PI-2024-01060,PURCHASE,,S3015,12/06/2024,2024-07-12,EUR,3295.06,0.0,3295.06,2960.14,CC400,PAID
PI-2024-01061,PURCHASE,,S3045,06-Jun-2024,2024-07-21,GBP,3566.92,713.38,4280.3,4280.3,CC600,Paid
PI-2024-01062,PURCHASE,,S3015,2024-06-07,2024-07-07,EUR,1629.38,0.0,1629.38,1456.17,CC100,paid
PI-2024-01063,PURCHASE,,S3045,21/06/2024,2024-08-05,GBP,929.06,185.81,1114.87,1114.87,CC600,PAID 
PI-2024-01064,PURCHASE,,S3034,11-Jun-2024,2024-07-11,GBP,489.22,97.84,587.06,587.06,CC100,PAID
PI-2024-01065,PURCHASE,,S3013,2024-06-10,2024-06-24,GBP,21285.41,4257.08,25542.49,25542.49,CC400,Paid
PI-2024-01066,PURCHASE,,S3015,06/06/2024,2024-07-06,EUR,1166.03,0.0,1166.03,1044.48,CC400,paid
PI-2024-01067,PURCHASE,,S3007,11-Jun-2024,2024-07-11,EUR,11704.69,0.0,11704.69,10508.07,CC400,PAID 
