gl_id,journal_id,line_number,account_code,cost_centre_code,entry_date,line_description,debit,credit
13579,JE-2024-01026,1,1400,CC200,2024-06-06,Receipt SI-2024-01383,40483.12,0.0
13580,JE-2024-01026,2,1200,CC200,2024-06-06,Receipt SI-2024-01383,0.0,40483.12
13581,JE-2024-01027,1,1400,CC210,2024-06-19,Receipt SI-2024-01389,5377.1,0.0
13582,JE-2024-01027,2,1200,CC210,2024-06-19,Receipt SI-2024-01389,0.0,5377.1
13583,JE-2024-01028,1,1400,CC200,2024-05-17,Receipt SI-2024-01395,14971.26,0.0
13584,JE-2024-01028,2,1200,CC200,2024-05-17,Receipt SI-2024-01395,0.0,14971.26
13585,JE-2024-01029,1,1400,CC220,2024-05-09,Receipt SI-2024-01397,2117.6,0.0
13586,JE-2024-01029,2,1200,CC220,2024-05-09,Receipt SI-2024-01397,0.0,2126.04
13587,JE-2024-01029,3,6900,CC220,2024-05-09,FX on settlement,8.44,0.0
13588,JE-2024-01030,1,1400,CC220,2024-06-28,Receipt SI-2024-01398,9214.59,0.0
13589,JE-2024-01030,2,1200,CC220,2024-06-28,Receipt SI-2024-01398,0.0,9090.27
13590,JE-2024-01030,3,6900,CC220,2024-06-28,FX on settlement,0.0,124.32
13591,JE-2024-01031,1,1400,CC220,2024-05-30,Receipt SI-2024-01400,6034.26,0.0
13592,JE-2024-01031,2,1200,CC220,2024-05-30,Receipt SI-2024-01400,0.0,5953.43
13593,JE-2024-01031,3,6900,CC220,2024-05-30,FX on settlement,0.0,80.83
13594,JE-2024-01032,1,1400,CC220,2024-06-27,Receipt SI-2024-01405,12072.41,0.0
13595,JE-2024-01032,2,1200,CC220,2024-06-27,Receipt SI-2024-01405,0.0,11893.81
13596,JE-2024-01032,3,6900,CC220,2024-06-27,FX on settlement,0.0,178.6
13597,JE-2024-01033,1,1400,CC200,2024-05-24,Receipt SI-2024-01409,24575.54,0.0
13598,JE-2024-01033,2,1200,CC200,2024-05-24,Receipt SI-2024-01409,0.0,24575.54
13599,JE-2024-01034,1,1400,CC220,2024-06-07,Receipt SI-2024-01412,10954.54,0.0
13600,JE-2024-01034,2,1200,CC220,2024-06-07,Receipt SI-2024-01412,0.0,10975.77
13601,JE-2024-01034,3,6900,CC220,2024-06-07,FX on settlement,21.23,0.0
13602,JE-2024-01035,1,1400,CC200,2024-06-20,Receipt SI-2024-01415,7942.4,0.0
13603,JE-2024-01035,2,1200,CC200,2024-06-20,Receipt SI-2024-01415,0.0,7942.4
13604,JE-2024-01036,1,1400,CC220,2024-06-12,Receipt SI-2024-01419,33699.27,0.0
13605,JE-2024-01036,2,1200,,2024-06-12,Receipt SI-2024-01419,0.0,33381.73
13606,JE-2024-01036,3,6900,CC220,2024-06-12,FX on settlement,0.0,317.54
13607,JE-2024-01037,1,1400,CC200,2024-06-07,Receipt SI-2024-01422,10372.97,0.0
13608,JE-2024-01037,2,1200,CC200,2024-06-07,Receipt SI-2024-01422,0.0,10372.97
13609,JE-2024-01038,1,1400,CC220,2024-05-24,Receipt SI-2024-01424,27631.99,0.0
13610,JE-2024-01038,2,1200,CC220,2024-05-24,Receipt SI-2024-01424,0.0,27047.83
13611,JE-2024-01038,3,6900,CC220,2024-05-24,FX on settlement,0.0,584.16
13612,JE-2024-01039,1,1400,CC200,2024-05-23,Receipt SI-2024-01425,2710.03,0.0
13613,JE-2024-01039,2,1200,CC200,2024-05-23,Receipt SI-2024-01425,0.0,2710.03
13614,JE-2024-01040,1,1400,CC220,2024-06-27,Receipt SI-2024-01428,10510.47,0.0
13615,JE-2024-01040,2,1200,CC220,2024-06-27,Receipt SI-2024-01428,0.0,10354.98
13616,JE-2024-01040,3,6900,CC220,2024-06-27,FX on settlement,0.0,155.49
13617,JE-2024-01041,1,1400,CC200,2024-06-13,Receipt SI-2024-01429,19546.94,0.0
13618,JE-2024-01041,2,1200,CC200,2024-06-13,Receipt SI-2024-01429,0.0,19546.94
13619,JE-2024-01042,1,1400,CC200,2024-06-03,Receipt SI-2024-01430,19684.76,0.0
13620,JE-2024-01042,2,1200,CC200,2024-06-03,Receipt SI-2024-01430,0.0,19684.76
13621,JE-2024-01043,1,1400,CC200,2024-05-23,Receipt SI-2024-01432,32128.49,0.0
13622,JE-2024-01043,2,1200,CC200,2024-05-23,Receipt SI-2024-01432,0.0,32128.49
13623,JE-2024-01044,1,1400,CC210,2024-06-28,Receipt SI-2024-01433,26761.74,0.0
13624,JE-2024-01044,2,1200,CC210,2024-06-28,Receipt SI-2024-01433,0.0,26761.74
13625,JE-2024-01045,1,1400,CC200,2024-05-31,Receipt SI-2024-01437,5809.63,0.0
13626,JE-2024-01045,2,1200,CC200,2024-05-31,Receipt SI-2024-01437,0.0,5809.63
13627,JE-2024-01046,1,1400,CC220,2024-06-14,Receipt SI-2024-01440,3092.48,0.0
13628,JE-2024-01046,2,1200,CC220,2024-06-14,Receipt SI-2024-01440,0.0,3039.23
13629,JE-2024-01046,3,6900,CC220,2024-06-14,FX on settlement,0.0,53.25
13630,JE-2024-01047,1,1400,CC210,2024-06-24,Receipt SI-2024-01442,29025.25,0.0
13631,JE-2024-01047,2,1200,CC210,2024-06-24,Receipt SI-2024-01442,0.0,29025.25
13632,JE-2024-01048,1,1400,CC220,2024-06-07,Receipt SI-2024-01443,16228.22,0.0
13633,JE-2024-01048,2,1200,CC220,2024-06-07,Receipt SI-2024-01443,0.0,16266.81
13634,JE-2024-01048,3,6900,CC220,2024-06-07,FX on settlement,38.59,0.0
13635,JE-2024-01049,1,1400,CC220,2024-06-28,Receipt SI-2024-01446,19926.77,0.0
13636,JE-2024-01049,2,1200,CC220,2024-06-28,Receipt SI-2024-01446,0.0,19995.05
13637,JE-2024-01049,3,6900,CC220,2024-06-28,FX on settlement,68.28,0.0
13638,JE-2024-01050,1,1400,CC200,2024-05-31,Receipt SI-2024-01460,22216.28,0.0
13639,JE-2024-01050,2,1200,CC200,2024-05-31,Receipt SI-2024-01460,0.0,22216.28
13640,JE-2024-01051,1,1400,CC210,2024-06-11,Receipt SI-2024-01462,5297.57,0.0
13641,JE-2024-01051,2,1200,CC210,2024-06-11,Receipt SI-2024-01462,0.0,5297.57
13642,JE-2024-01052,1,1400,CC200,2024-06-04,Receipt SI-2024-01465,5992.01,0.0
13643,JE-2024-01052,2,1200,CC200,2024-06-04,Receipt SI-2024-01465,0.0,5992.01
13644,JE-2024-01053,1,1400,CC220,2024-06-28,Receipt SI-2024-01468,2893.09,0.0
13645,JE-2024-01053,2,1200,CC220,2024-06-28,Receipt SI-2024-01468,0.0,2869.91
13646,JE-2024-01053,3,6900,CC220,2024-06-28,FX on settlement,0.0,23.18
13647,JE-2024-01054,1,1400,CC200,2024-06-07,Receipt SI-2024-01470,2375.53,0.0
13648,JE-2024-01054,2,1200,CC200,2024-06-07,Receipt SI-2024-01470,0.0,2375.53
13649,JE-2024-01055,1,1400,CC200,2024-06-14,Receipt SI-2024-01475,32635.72,0.0
13650,JE-2024-01055,2,1200,CC200,2024-06-14,Receipt SI-2024-01475,0.0,32635.72
13651,JE-2024-01056,1,1400,CC210,2024-06-20,Receipt SI-2024-01477,3793.06,0.0
13652,JE-2024-01056,2,1200,CC210,2024-06-20,Receipt SI-2024-01477,0.0,3793.06
13653,JE-2024-01057,1,1400,CC210,2024-06-14,Receipt SI-2024-01478,11672.75,0.0
13654,JE-2024-01057,2,1200,CC210,2024-06-14,Receipt SI-2024-01478,0.0,11672.75
13655,JE-2024-01058,1,1400,CC210,2024-06-14,Receipt SI-2024-01479,15976.8,0.0
13656,JE-2024-01058,2,1200,CC210,2024-06-14,Receipt SI-2024-01479,0.0,15976.8
13657,JE-2024-01059,1,1400,CC200,2024-06-28,Receipt SI-2024-01481,5696.2,0.0
13658,JE-2024-01059,2,1200,CC200,2024-06-28,Receipt SI-2024-01481,0.0,5696.2
13659,JE-2024-01060,1,1400,CC200,2024-06-07,Receipt SI-2024-01482,11907.22,0.0
13660,JE-2024-01060,2,1200,CC200,2024-06-07,Receipt SI-2024-01482,0.0,11907.22
13661,JE-2024-01061,1,1400,CC210,2024-06-28,Receipt SI-2024-01484,15517.75,0.0
13662,JE-2024-01061,2,1200,CC210,2024-06-28,Receipt SI-2024-01484,0.0,15517.75
13663,JE-2024-01062,1,1400,CC200,2024-06-20,Receipt SI-2024-01489,2421.65,0.0
13664,JE-2024-01062,2,1200,CC200,2024-06-20,Receipt SI-2024-01489,0.0,2421.65
13665,JE-2024-01063,1,1400,CC200,2024-06-28,Receipt SI-2024-01509,5661.64,0.0
13666,JE-2024-01063,2,1200,CC200,2024-06-28,Receipt SI-2024-01509,0.0,5661.64
13667,JE-2024-01064,1,1400,CC200,2024-06-25,Receipt SI-2024-01546,9461.66,0.0
13668,JE-2024-01064,2,1200,CC200,2024-06-25,Receipt SI-2024-01546,0.0,9461.66
13669,JE-2024-01065,1,2000,CC100,2024-06-07,Payment PI-2024-00940,2484.35,0.0
13670,JE-2024-01065,2,1400,CC100,2024-06-07,Payment PI-2024-00940,0.0,2509.42
13671,JE-2024-01065,3,6900,CC100,2024-06-07,FX on settlement,25.07,0.0
13672,JE-2024-01066,1,2000,CC400,2024-06-14,Payment PI-2024-00982,2178.38,0.0
13673,JE-2024-01066,2,1400,CC400,2024-06-14,Payment PI-2024-00982,0.0,2203.38
13674,JE-2024-01066,3,6900,CC400,2024-06-14,FX on settlement,25.0,0.0
13675,JE-2024-01067,1,2000,CC400,2024-06-21,Payment PI-2024-00983,4462.66,0.0
13676,JE-2024-01067,2,1400,CC400,2024-06-21,Payment PI-2024-00983,0.0,4462.66
13677,JE-2024-01068,1,2000,CC500,2024-06-14,Payment PI-2024-00986,936.55,0.0
13678,JE-2024-01068,2,1400,CC500,2024-06-14,Payment PI-2024-00986,0.0,940.82
13679,JE-2024-01068,3,6900,CC500,2024-06-14,FX on settlement,4.27,0.0
13680,JE-2024-01069,1,2000,CC600,2024-06-03,Payment PI-2024-00987,329.63,0.0
13681,JE-2024-01069,2,1400,CC600,2024-06-03,Payment PI-2024-00987,0.0,329.63
13682,JE-2024-01070,1,2000,CC600,2024-05-31,Payment PI-2024-00994,2749.86,0.0
13683,JE-2024-01070,2,1400,CC600,2024-05-31,Payment PI-2024-00994,0.0,2793.8
13684,JE-2024-01070,3,6900,CC600,2024-05-31,FX on settlement,43.94,0.0
13685,JE-2024-01071,1,2000,CC400,2024-05-31,Payment PI-2024-00996,959.64,0.0
13686,JE-2024-01071,2,1400,CC400,2024-05-31,Payment PI-2024-00996,0.0,959.64
13687,JE-2024-01072,1,2000,CC100,2024-06-07,Payment PI-2024-00997,1413.3,0.0
13688,JE-2024-01072,2,1400,CC100,2024-06-07,Payment PI-2024-00997,0.0,1429.95
13689,JE-2024-01072,3,6900,CC100,2024-06-07,FX on settlement,16.65,0.0
13690,JE-2024-01073,1,2000,CC400,2024-06-28,Payment PI-2024-01002,51018.43,0.0
13691,JE-2024-01073,2,1400,CC400,2024-06-28,Payment PI-2024-01002,0.0,52087.37
13692,JE-2024-01073,3,6900,CC400,2024-06-28,FX on settlement,1068.94,0.0
13693,JE-2024-01074,1,2000,CC300,2024-06-11,Payment PI-2024-01007,1453.9,0.0
13694,JE-2024-01074,2,1400,CC300,2024-06-11,Payment PI-2024-01007,0.0,1477.72
13695,JE-2024-01074,3,6900,CC300,2024-06-11,FX on settlement,23.82,0.0
13696,JE-2024-01075,1,2000,CC400,2024-06-06,Payment PI-2024-01011,1481.24,0.0
13697,JE-2024-01075,2,1400,CC400,2024-06-06,Payment PI-2024-01011,0.0,1497.47
13698,JE-2024-01075,3,6900,CC400,2024-06-06,FX on settlement,16.23,0.0
13699,JE-2024-01076,1,2000,CC220,2024-06-21,Payment PI-2024-01014,2367.38,0.0
13700,JE-2024-01076,2,1400,CC220,2024-06-21,Payment PI-2024-01014,0.0,2367.38
13701,JE-2024-01077,1,2000,CC300,2024-06-27,Payment PI-2024-01018,1863.48,0.0
13702,JE-2024-01077,2,1400,CC300,2024-06-27,Payment PI-2024-01018,0.0,1863.48
13703,JE-2024-01078,1,2000,CC300,2024-06-14,Payment PI-2024-01019,9942.2,0.0
13704,JE-2024-01078,2,1400,CC300,2024-06-14,Payment PI-2024-01019,0.0,9942.2
13705,JE-2024-01079,1,2000,CC210,2024-06-07,Payment PI-2024-01021,1800.04,0.0
13706,JE-2024-01079,2,1400,CC210,2024-06-07,Payment PI-2024-01021,0.0,1800.04
13707,JE-2024-01080,1,2000,CC300,2024-06-17,Payment PI-2024-01023,22020.6,0.0
13708,JE-2024-01080,2,1400,CC300,2024-06-17,Payment PI-2024-01023,0.0,22020.6
13709,JE-2024-01081,1,2000,CC220,2024-06-12,Payment PI-2024-01029,1759.48,0.0
13710,JE-2024-01081,2,1400,CC220,2024-06-12,Payment PI-2024-01029,0.0,1776.38
13711,JE-2024-01081,3,6900,CC220,2024-06-12,FX on settlement,16.9,0.0
13712,JE-2024-01082,1,2000,CC400,2024-06-28,Payment PI-2024-01030,2836.27,0.0
13713,JE-2024-01082,2,1400,CC400,2024-06-28,Payment PI-2024-01030,0.0,2836.27
13714,JE-2024-01083,1,2000,CC200,2024-06-12,Payment PI-2024-01033,2467.23,0.0
13715,JE-2024-01083,2,1400,CC200,2024-06-12,Payment PI-2024-01033,0.0,2495.43
13716,JE-2024-01083,3,6900,CC200,2024-06-12,FX on settlement,28.2,0.0
13717,JE-2024-01084,1,2000,CC400,2024-06-25,Payment PI-2024-01038,238.18,0.0
13718,JE-2024-01084,2,1400,CC400,2024-06-25,Payment PI-2024-01038,0.0,243.2
13719,JE-2024-01084,3,6900,CC400,2024-06-25,FX on settlement,5.02,0.0
13720,JE-2024-01085,1,2000,CC100,2024-06-28,Payment PI-2024-01042,2871.97,0.0
13721,JE-2024-01085,2,1400,CC100,2024-06-28,Payment PI-2024-01042,0.0,2871.97
13722,JE-2024-01086,1,2000,CC220,2024-06-18,Payment PI-2024-01044,1277.14,0.0
13723,JE-2024-01086,2,1400,CC220,2024-06-18,Payment PI-2024-01044,0.0,1284.39
13724,JE-2024-01086,3,6900,CC220,2024-06-18,FX on settlement,7.25,0.0
13725,JE-2024-01087,1,2000,CC400,2024-06-26,Payment PI-2024-01045,3059.03,0.0
13726,JE-2024-01087,2,1400,CC400,2024-06-26,Payment PI-2024-01045,0.0,3060.39
13727,JE-2024-01087,3,6900,CC400,2024-06-26,FX on settlement,1.36,0.0
13728,JE-2024-01088,1,2000,CC200,2024-06-14,Payment PI-2024-01046,1415.76,0.0
13729,JE-2024-01088,2,1400,CC200,2024-06-14,Payment PI-2024-01046,0.0,1415.76
13730,JE-2024-01089,1,2000,CC300,2024-06-05,Payment PI-2024-01047,9235.68,0.0
13731,JE-2024-01089,2,1400,CC300,2024-06-05,Payment PI-2024-01047,0.0,9452.66
13732,JE-2024-01089,3,6900,CC300,2024-06-05,FX on settlement,216.98,0.0
13733,JE-2024-01090,1,2000,CC210,2024-05-31,PAYMENT PI-2024-01048,1826.57,0.0
13734,JE-2024-01090,2,1400,CC210,2024-05-31,Payment PI-2024-01048,0.0,1826.57
13735,JE-2024-01091,1,2000,CC100,2024-06-05,Payment PI-2024-01049,2267.54,0.0
13736,JE-2024-01091,2,1400,CC100,2024-06-05,Payment PI-2024-01049,0.0,2267.54
13737,JE-2024-01092,1,2000,CC400,2024-06-07,Payment PI-2024-01050,13179.04,0.0
13738,JE-2024-01092,2,1400,CC400,2024-06-07,Payment PI-2024-01050,0.0,13097.41
13739,JE-2024-01092,3,6900,CC400,2024-06-07,FX on settlement,0.0,81.63
13740,JE-2024-01093,1,2000,CC100,2024-06-14,Payment PI-2024-01051,3706.17,0.0
13741,JE-2024-01093,2,1400,CC100,2024-06-14,Payment PI-2024-01051,0.0,3671.6
13742,JE-2024-01093,3,6900,,2024-06-14,FX on settlement,0.0,34.57
13743,JE-2024-01094,1,2000,CC100,2024-06-14,Payment PI-2024-01053,2715.64,0.0
13744,JE-2024-01094,2,1400,CC100,2024-06-14,Payment PI-2024-01053,0.0,2715.64
13745,JE-2024-01095,1,2000,CC100,2024-06-17,Payment PI-2024-01054,914.33,0.0
13746,JE-2024-01095,2,1400,CC100,2024-06-17,Payment PI-2024-01054,0.0,932.88
13747,JE-2024-01095,3,6900,CC100,2024-06-17,FX on settlement,18.55,0.0
13748,JE-2024-01096,1,2000,CC100,2024-06-13,Payment PI-2024-01055,1203.65,0.0
13749,JE-2024-01096,2,1400,CC100,2024-06-13,Payment PI-2024-01055,0.0,1209.01
13750,JE-2024-01096,3,6900,CC100,2024-06-13,FX on settlement,5.36,0.0
13751,JE-2024-01097,1,6000,CC100,2024-06-28,Payroll - gross pay,17288.83,0.0
13752,JE-2024-01097,2,6010,CC100,2024-06-28,Payroll - employer NI,2385.86,0.0
13753,JE-2024-01097,3,6020,CC100,2024-06-28,Payroll - pension,691.55,0.0
13754,JE-2024-01097,4,6000,CC200,2024-06-28,Payroll - gross pay,39149.08,0.0
13755,JE-2024-01097,5,6010,CC200,2024-06-28,Payroll - employer NI,5402.57,0.0
13756,JE-2024-01097,6,6020,CC200,2024-06-28,Payroll - pension,1565.96,0.0
13757,JE-2024-01097,7,6000,CC210,2024-06-28,Payroll - gross pay,41564.17,0.0
13758,JE-2024-01097,8,6010,CC210,2024-06-28,Payroll - employer NI,5735.86,0.0
13759,JE-2024-01097,9,6020,CC210,2024-06-28,Payroll - pension,1662.57,0.0
13760,JE-2024-01097,10,6000,CC220,2024-06-28,Payroll - gross pay,19225.42,0.0
13761,JE-2024-01097,11,6010,CC220,2024-06-28,Payroll - employer NI,2653.11,0.0
13762,JE-2024-01097,12,6020,CC220,2024-06-28,Payroll - pension,769.02,0.0
13763,JE-2024-01097,13,6000,CC300,2024-06-28,Payroll - gross pay,50187.58,0.0
13764,JE-2024-01097,14,6010,CC300,2024-06-28,Payroll - employer NI,6925.89,0.0
13765,JE-2024-01097,15,6020,CC300,2024-06-28,Payroll - pension,2007.5,0.0
13766,JE-2024-01097,16,6000,CC400,2024-06-28,Payroll - gross pay,46919.5,0.0
13767,JE-2024-01097,17,6010,CC400,2024-06-28,Payroll - employer NI,6474.89,0.0
13768,JE-2024-01097,18,6020,CC400,2024-06-28,Payroll - pension,1876.78,0.0
13769,JE-2024-01097,19,6000,CC500,2024-06-28,Payroll - gross pay,25512.83,0.0
13770,JE-2024-01097,20,6010,CC500,2024-06-28,Payroll - employer NI,3520.77,0.0
13771,JE-2024-01097,21,6020,CC500,2024-06-28,Payroll - pension,1020.51,0.0
13772,JE-2024-01097,22,6000,CC600,2024-06-28,Payroll - gross pay,20073.42,0.0
13773,JE-2024-01097,23,6010,CC600,2024-06-28,Payroll - employer NI,2770.13,0.0
13774,JE-2024-01097,24,6020,CC600,2024-06-28,Payroll - pension,802.94,0.0
13775,JE-2024-01097,25,2110,,2024-06-28,PAYE and NI due,0.0,98250.08
13776,JE-2024-01097,26,2120,,2024-06-28,Pension due,0.0,10396.83
13777,JE-2024-01097,27,1400,,2024-06-28,Net pay,0.0,197539.83
13778,JE-2024-01098,1,6600,CC100,2024-06-30,Monthly depreciation charge,21100.0,0.0
13779,JE-2024-01098,2,1090,CC100,2024-06-30,Monthly depreciation charge,0.0,21100.0
13780,JE-2024-01099,1,6520,CC500,2024-06-30,Bank charges,592.64,0.0
13781,JE-2024-01099,2,7000,CC500,2024-06-30,Loan interest,99.0,0.0
13782,JE-2024-01099,3,1400,CC500,2024-06-30,Bank,0.0,691.64
13783,JE-2024-01100,1,1200,CC200,2024-07-05,Sales invoice SI-2024-01550,8791.48,0.0
13784,JE-2024-01100,2,4000,CC200,2024-07-05,Sales invoice SI-2024-01550,0.0,7326.23
13785,JE-2024-01100,3,2100,CC200,2024-07-05,Output VAT SI-2024-01550,0.0,1465.25
13786,JE-2024-01101,1,1200,CC220,2024-07-25,Sales invoice SI-2024-01551,6166.0,0.0
13787,JE-2024-01101,2,4020,CC220,2024-07-25,Sales invoice SI-2024-01551,0.0,6166.0
13788,JE-2024-01102,1,1200,CC210,2024-07-26,Sales invoice SI-2024-01552,34725.77,0.0
13789,JE-2024-01102,2,4000,CC210,2024-07-26,Sales invoice SI-2024-01552,0.0,28938.14
13790,JE-2024-01102,3,2100,CC210,2024-07-26,Output VAT SI-2024-01552,0.0,5787.63
13791,JE-2024-01103,1,1200,CC220,2024-07-26,Sales invoice SI-2024-01553,7451.95,0.0
13792,JE-2024-01103,2,4010,CC220,2024-07-26,Sales invoice SI-2024-01553,0.0,7451.95
13793,JE-2024-01104,1,1200,CC200,2024-07-10,Sales invoice SI-2024-01554,20007.64,0.0
13794,JE-2024-01104,2,4000,CC200,2024-07-10,Sales invoice SI-2024-01554,0.0,16673.03
13795,JE-2024-01104,3,2100,CC200,2024-07-10,Output VAT SI-2024-01554,0.0,3334.61
13796,JE-2024-01105,1,1200,CC220,2024-07-16,Sales invoice SI-2024-01555,8403.55,0.0
13797,JE-2024-01105,2,4010,CC220,2024-07-16,Sales invoice SI-2024-01555,0.0,8403.55
13798,JE-2024-01106,1,1200,CC220,2024-07-02,Sales invoice SI-2024-01556,15976.1,0.0
13799,JE-2024-01106,2,4010,CC220,2024-07-02,Sales invoice SI-2024-01556,0.0,15976.1
13800,JE-2024-01107,1,1200,CC200,2024-07-01,Sales invoice SI-2024-01557,6566.14,0.0
13801,JE-2024-01107,2,4030,CC200,2024-07-01,Sales invoice SI-2024-01557,0.0,5471.78
13802,JE-2024-01107,3,2100,CC200,2024-07-01,Output VAT SI-2024-01557,0.0,1094.36
13803,JE-2024-01108,1,1200,CC200,2024-07-09,Sales invoice SI-2024-01558,10668.55,0.0
13804,JE-2024-01108,2,4000,CC200,2024-07-09,Sales invoice SI-2024-01558,0.0,8890.46
13805,JE-2024-01108,3,2100,CC200,2024-07-09,Output VAT SI-2024-01558,0.0,1778.09
13806,JE-2024-01109,1,1200,CC210,2024-07-09,Sales invoice SI-2024-01559,7041.66,0.0
13807,JE-2024-01109,2,4000,CC210,2024-07-09,Sales invoice SI-2024-01559,0.0,5868.05
13808,JE-2024-01109,3,2100,CC210,2024-07-09,Output VAT SI-2024-01559,0.0,1173.61
13809,JE-2024-01110,1,1200,CC200,2024-07-19,Sales invoice SI-2024-01560,12607.68,0.0
13810,JE-2024-01110,2,4000,CC200,2024-07-19,Sales invoice SI-2024-01560,0.0,10506.4
13811,JE-2024-01110,3,2100,CC200,2024-07-19,Output VAT SI-2024-01560,0.0,2101.28
13812,JE-2024-01111,1,1200,CC220,2024-07-23,Sales invoice SI-2024-01561,31876.8,0.0
13813,JE-2024-01111,2,4010,CC220,2024-07-23,Sales invoice SI-2024-01561,0.0,31876.8
13814,JE-2024-01112,1,1200,CC200,2024-07-26,Sales invoice SI-2024-01562,12239.81,0.0
13815,JE-2024-01112,2,4000,CC200,2024-07-26,Sales invoice SI-2024-01562,0.0,10199.84
13816,JE-2024-01112,3,2100,CC200,2024-07-26,Output VAT SI-2024-01562,0.0,2039.97
13817,JE-2024-01113,1,1200,CC200,2024-07-19,Sales invoice SI-2024-01563,9281.42,0.0
13818,JE-2024-01113,2,4000,CC200,2024-07-19,Sales invoice SI-2024-01563,0.0,7734.52
13819,JE-2024-01113,3,2100,CC200,2024-07-19,Output VAT SI-2024-01563,0.0,1546.9
13820,JE-2024-01114,1,1200,CC220,2024-07-26,Sales invoice SI-2024-01564,6718.97,0.0
13821,JE-2024-01114,2,4020,CC220,2024-07-26,Sales invoice SI-2024-01564,0.0,6718.97
13822,JE-2024-01115,1,1200,CC220,2024-07-11,Sales invoice SI-2024-01565,12240.16,0.0
13823,JE-2024-01115,2,4010,CC220,2024-07-11,Sales invoice SI-2024-01565,0.0,12240.16
13824,JE-2024-01116,1,1200,CC200,2024-07-03,Sales invoice SI-2024-01566,20235.89,0.0
13825,JE-2024-01116,2,4000,CC200,2024-07-03,Sales invoice SI-2024-01566,0.0,16863.24
13826,JE-2024-01116,3,2100,CC200,2024-07-03,Output VAT SI-2024-01566,0.0,3372.65
13827,JE-2024-01117,1,1200,CC200,2024-07-23,Sales invoice SI-2024-01567,8354.99,0.0
13828,JE-2024-01117,2,4000,CC200,2024-07-23,Sales invoice SI-2024-01567,0.0,6962.49
13829,JE-2024-01117,3,2100,CC200,2024-07-23,Output VAT SI-2024-01567,0.0,1392.5
13830,JE-2024-01118,1,1200,CC210,2024-07-18,Sales invoice SI-2024-01568,6350.92,0.0
13831,JE-2024-01118,2,4000,CC210,2024-07-18,Sales invoice SI-2024-01568,0.0,5292.43
13832,JE-2024-01118,3,2100,CC210,2024-07-18,Output VAT SI-2024-01568,0.0,1058.49
13833,JE-2024-01119,1,1200,CC200,2024-07-19,Sales invoice SI-2024-01569,16000.68,0.0
13834,JE-2024-01119,2,4000,CC200,2024-07-19,Sales invoice SI-2024-01569,0.0,13333.9
13835,JE-2024-01119,3,2100,CC200,2024-07-19,Output VAT SI-2024-01569,0.0,2666.78
13836,JE-2024-01120,1,1200,CC200,2024-07-01,Sales invoice SI-2024-01570,10282.01,0.0
13837,JE-2024-01120,2,4000,CC200,2024-07-01,Sales invoice SI-2024-01570,0.0,8568.34
13838,JE-2024-01120,3,2100,CC200,2024-07-01,Output VAT SI-2024-01570,0.0,1713.67
13839,JE-2024-01121,1,1200,CC210,2024-07-19,Sales invoice SI-2024-01571,16574.12,0.0
13840,JE-2024-01121,2,4000,CC210,2024-07-19,Sales invoice SI-2024-01571,0.0,13811.77
13841,JE-2024-01121,3,2100,CC210,2024-07-19,Output VAT SI-2024-01571,0.0,2762.35
13842,JE-2024-01122,1,1200,CC220,2024-07-05,Sales invoice SI-2024-01572,16769.23,0.0
13843,JE-2024-01122,2,4010,CC220,2024-07-05,Sales invoice SI-2024-01572,0.0,16769.23
13844,JE-2024-01123,1,1200,CC200,2024-07-25,Sales invoice SI-2024-01573,11981.72,0.0
13845,JE-2024-01123,2,4030,CC200,2024-07-25,Sales invoice SI-2024-01573,0.0,9984.77
13846,JE-2024-01123,3,2100,CC200,2024-07-25,Output VAT SI-2024-01573,0.0,1996.95
13847,JE-2024-01124,1,1200,CC220,2024-07-02,Sales invoice SI-2024-01574,15918.77,0.0
13848,JE-2024-01124,2,4010,CC220,2024-07-02,Sales invoice SI-2024-01574,0.0,15918.77
13849,JE-2024-01125,1,1200,CC200,2024-07-19,Sales invoice SI-2024-01575,5026.69,0.0
13850,JE-2024-01125,2,4030,CC200,2024-07-19,Sales invoice SI-2024-01575,0.0,4188.91
13851,JE-2024-01125,3,2100,CC200,2024-07-19,Output VAT SI-2024-01575,0.0,837.78
13852,JE-2024-01126,1,1200,CC220,2024-07-08,Sales invoice SI-2024-01576,7022.99,0.0
13853,JE-2024-01126,2,4010,CC220,2024-07-08,Sales invoice SI-2024-01576,0.0,7022.99
13854,JE-2024-01127,1,1200,CC200,2024-07-10,Sales invoice SI-2024-01577,18520.86,0.0
13855,JE-2024-01127,2,4000,CC200,2024-07-10,Sales invoice SI-2024-01577,0.0,15434.05
13856,JE-2024-01127,3,2100,CC200,2024-07-10,Output VAT SI-2024-01577,0.0,3086.81
13857,JE-2024-01128,1,1200,CC220,2024-07-26,Sales invoice SI-2024-01578,9057.74,0.0
13858,JE-2024-01128,2,4010,CC220,2024-07-26,Sales invoice SI-2024-01578,0.0,9057.74
13859,JE-2024-01129,1,1200,CC200,2024-07-15,Sales invoice SI-2024-01579,12073.78,0.0
13860,JE-2024-01129,2,4000,CC200,2024-07-15,Sales invoice SI-2024-01579,0.0,10061.48
13861,JE-2024-01129,3,2100,CC200,2024-07-15,Output VAT SI-2024-01579,0.0,2012.3
13862,JE-2024-01130,1,1200,CC220,2024-07-19,Sales invoice SI-2024-01580,2477.93,0.0
13863,JE-2024-01130,2,4020,CC220,2024-07-19,Sales invoice SI-2024-01580,0.0,2477.93
